game_id,attendance,h_assists,h_biggestLead,h_blocks,h_defReb,h_fastBreakPoints,h_fga,h_fgm,h_fgp,h_fta,h_ftm,h_ftp,h_linescore_p1,h_linescore_p2,h_linescore_p3,h_linescore_p4,h_longestRun,h_loss,h_max_player_assists,h_max_player_points,h_max_player_rebounds,h_offReb,h_pFouls,h_plusMinus,h_points,h_pointsInPaint,h_pointsOffTurnovers,h_score,h_secondChancePoints,h_seriesLoss,h_seriesWin,h_steals,h_teamId,h_tpa,h_tpm,h_tpp,h_turnovers,h_win,isBuzzerBeater,leadChanges,period_current,timesTied,v_assists,v_biggestLead,v_blocks,v_defReb,v_fastBreakPoints,v_fga,v_fgm,v_fgp,v_fta,v_ftm,v_ftp,v_linescore_p1,v_linescore_p2,v_linescore_p3,v_linescore_p4,v_longestRun,v_loss,v_max_player_assists,v_max_player_points,v_max_player_rebounds,v_offReb,v_pFouls,v_plusMinus,v_points,v_pointsInPaint,v_pointsOffTurnovers,v_score,v_secondChancePoints,v_seriesLoss,v_seriesWin,v_steals,v_teamId,v_tpa,v_tpm,v_tpp,v_turnovers,v_win,date,d,ups,game_rating,game_star,rating_down,rating_percentage,rating_up
21600219,18055,29.0,2.0,7.0,28.0,18.0,78.0,38.0,48.7,12.0,12.0,100.0,20.0,19.0,35.0,28.0,10.0,6.0,15.0,29.0,10.0,11.0,22.0,-13.0,102.0,42.0,12.0,102,9.0,0.0,0.0,6.0,1610612745.0,42.0,14.0,33.3,26.0,9.0,0.0,2.0,4.0,1.0,28.0,20.0,7.0,23.0,19.0,88.0,43.0,48.9,21.0,17.0,81.0,24.0,30.0,36.0,25.0,8.0,6.0,9.0,24.0,16.0,15.0,15.0,13.0,115.0,50.0,33.0,115.0,19.0,0.0,0.0,14.0,1610612761.0,23.0,12.0,52.2,14.0,9.0,20161123.0,2016-11-23,294.0,2.0,3.0,1.0,0,0.0
21600220,20042,23.0,8.0,3.0,34.0,13.0,84.0,38.0,45.2,18.0,17.0,94.4,26.0,19.0,25.0,34.0,10.0,12.0,6.0,22.0,12.0,10.0,24.0,-20.0,104.0,42.0,14.0,104,18.0,0.0,0.0,7.0,1610612742.0,24.0,11.0,45.8,16.0,2.0,0.0,3.0,4.0,2.0,26.0,31.0,4.0,37.0,23.0,85.0,43.0,50.6,31.0,23.0,74.2,32.0,36.0,25.0,31.0,12.0,2.0,7.0,22.0,12.0,6.0,17.0,20.0,124.0,32.0,25.0,124.0,11.0,0.0,0.0,11.0,1610612746.0,32.0,15.0,46.9,9.0,14.0,20161123.0,2016-11-23,157.0,2.0,2.0,1.0,50,1.0
21600221,19229,19.0,28.0,3.0,47.0,9.0,79.0,39.0,49.4,31.0,22.0,71.0,36.0,17.0,31.0,24.0,14.0,8.0,7.0,22.0,13.0,4.0,25.0,25.0,108.0,52.0,13.0,108,8.0,1.0,0.0,4.0,1610612762.0,26.0,8.0,30.8,14.0,8.0,0.0,0.0,4.0,1.0,14.0,0.0,5.0,35.0,5.0,88.0,28.0,31.8,31.0,18.0,58.1,27.0,20.0,14.0,22.0,12.0,9.0,6.0,23.0,10.0,14.0,22.0,-25.0,83.0,30.0,10.0,83.0,15.0,0.0,1.0,5.0,1610612743.0,27.0,9.0,33.3,10.0,6.0,20161123.0,2016-11-23,115.0,,,,,
21600222,15555,27.0,26.0,6.0,41.0,15.0,83.0,45.0,54.2,23.0,18.0,78.3,31.0,22.0,36.0,28.0,15.0,10.0,8.0,45.0,10.0,4.0,21.0,21.0,117.0,66.0,27.0,117,12.0,0.0,0.0,10.0,1610612740.0,24.0,9.0,37.5,17.0,6.0,0.0,4.0,4.0,6.0,23.0,8.0,3.0,33.0,16.0,86.0,33.0,38.4,33.0,27.0,81.8,26.0,24.0,18.0,28.0,11.0,10.0,5.0,26.0,11.0,8.0,19.0,-21.0,96.0,46.0,15.0,96.0,11.0,0.0,0.0,12.0,1610612750.0,17.0,3.0,17.6,17.0,4.0,20161123.0,2016-11-23,386.0,5.0,3.0,0.0,100,2.0
21600223,19596,47.0,43.0,5.0,42.0,29.0,86.0,53.0,61.6,35.0,24.0,68.6,41.0,39.0,26.0,43.0,14.0,2.0,11.0,31.0,9.0,6.0,20.0,43.0,149.0,50.0,17.0,149,10.0,1.0,0.0,7.0,1610612744.0,36.0,19.0,52.8,10.0,13.0,0.0,2.0,4.0,2.0,22.0,2.0,1.0,30.0,13.0,93.0,40.0,43.0,22.0,18.0,81.8,26.0,23.0,29.0,28.0,10.0,8.0,6.0,16.0,7.0,7.0,25.0,-43.0,106.0,34.0,11.0,106.0,11.0,0.0,1.0,5.0,1610612747.0,20.0,8.0,40.0,11.0,8.0,20161123.0,2016-11-23,1872.0,1.0,3.0,5.0,38,3.0
21600224,17608,26.0,16.0,1.0,35.0,4.0,94.0,44.0,46.8,17.0,16.0,94.1,27.0,24.0,36.0,29.0,9.0,9.0,6.0,36.0,13.0,11.0,23.0,15.0,116.0,54.0,13.0,116,12.0,0.0,0.0,4.0,1610612758.0,28.0,12.0,42.9,11.0,6.0,0.0,3.0,4.0,6.0,18.0,2.0,7.0,33.0,28.0,76.0,32.0,42.1,38.0,30.0,78.9,27.0,21.0,27.0,26.0,7.0,8.0,9.0,31.0,11.0,5.0,21.0,-15.0,101.0,40.0,7.0,101.0,3.0,0.0,0.0,7.0,1610612760.0,25.0,7.0,28.0,9.0,8.0,20161123.0,2016-11-23,391.0,4.0,3.0,0.0,100,1.0
21600225,18624,32.0,14.0,4.0,28.0,13.0,91.0,42.0,46.2,9.0,7.0,77.8,32.0,16.0,26.0,29.0,9.0,7.0,10.0,24.0,10.0,8.0,21.0,-6.0,103.0,50.0,18.0,103,16.0,0.0,0.0,8.0,1610612738.0,34.0,12.0,35.3,10.0,9.0,0.0,11.0,4.0,5.0,24.0,8.0,8.0,32.0,7.0,81.0,38.0,46.9,25.0,22.0,88.0,22.0,24.0,29.0,34.0,12.0,3.0,4.0,25.0,12.0,13.0,12.0,6.0,109.0,36.0,15.0,109.0,15.0,0.0,0.0,4.0,1610612759.0,24.0,11.0,45.8,16.0,13.0,20161125.0,2016-11-25,523.0,19.0,8.0,5.0,76,16.0
21600226,17103,18.0,4.0,7.0,35.0,7.0,80.0,35.0,43.8,20.0,14.0,70.0,14.0,24.0,30.0,23.0,7.0,12.0,5.0,19.0,17.0,14.0,16.0,-3.0,91.0,40.0,9.0,91,11.0,0.0,1.0,5.0,1610612753.0,23.0,7.0,30.4,19.0,8.0,0.0,2.0,4.0,3.0,26.0,19.0,4.0,30.0,8.0,88.0,40.0,45.5,10.0,8.0,80.0,26.0,22.0,24.0,22.0,10.0,9.0,10.0,26.0,9.0,7.0,17.0,3.0,94.0,46.0,17.0,94.0,12.0,1.0,0.0,10.0,1610612764.0,29.0,6.0,20.7,11.0,5.0,20161125.0,2016-11-25,73.0,9.0,6.0,0.0,100,3.0
21600227,20562,30.0,45.0,3.0,38.0,15.0,85.0,43.0,50.6,24.0,22.0,91.7,36.0,36.0,24.0,32.0,16.0,2.0,11.0,27.0,12.0,9.0,16.0,38.0,128.0,32.0,19.0,128,18.0,0.0,0.0,9.0,1610612739.0,43.0,20.0,46.5,14.0,12.0,0.0,1.0,4.0,0.0,29.0,2.0,4.0,28.0,4.0,91.0,37.0,40.7,12.0,8.0,66.7,16.0,22.0,17.0,35.0,9.0,13.0,5.0,15.0,11.0,11.0,21.0,-38.0,90.0,28.0,19.0,90.0,12.0,0.0,0.0,5.0,1610612742.0,35.0,8.0,22.9,13.0,2.0,20161125.0,2016-11-25,426.0,-5.0,2.0,8.0,11,1.0
21600228,19812,26.0,6.0,8.0,42.0,2.0,97.0,45.0,46.4,13.0,12.0,92.3,30.0,22.0,27.0,25.0,9.0,7.0,5.0,35.0,13.0,13.0,21.0,2.0,113.0,40.0,15.0,113,12.0,0.0,0.0,9.0,1610612752.0,28.0,11.0,39.3,16.0,8.0,0.0,22.0,5.0,17.0,25.0,13.0,4.0,36.0,12.0,93.0,43.0,46.2,27.0,17.0,63.0,28.0,28.0,18.0,30.0,8.0,7.0,9.0,19.0,9.0,10.0,14.0,-2.0,111.0,56.0,19.0,111.0,14.0,0.0,0.0,6.0,1610612766.0,29.0,8.0,27.6,13.0,8.0,20161125.0,2016-11-25,,44.0,8.0,1.0,97,37.0
21600229,18234,18.0,0.0,8.0,40.0,14.0,78.0,31.0,39.7,22.0,18.0,81.8,19.0,28.0,17.0,25.0,9.0,12.0,3.0,14.0,7.0,8.0,21.0,-16.0,89.0,42.0,16.0,89,11.0,0.0,0.0,7.0,1610612755.0,22.0,9.0,40.9,19.0,4.0,0.0,0.0,4.0,0.0,24.0,28.0,5.0,40.0,19.0,90.0,40.0,44.4,26.0,19.0,73.1,23.0,34.0,33.0,15.0,10.0,6.0,10.0,26.0,8.0,11.0,17.0,16.0,105.0,40.0,24.0,105.0,15.0,0.0,0.0,10.0,1610612741.0,21.0,6.0,28.6,12.0,10.0,20161125.0,2016-11-25,94.0,-1.0,2.0,3.0,0,0.0
21600230,17023,26.0,18.0,0.0,33.0,6.0,90.0,47.0,52.2,7.0,5.0,71.4,35.0,22.0,25.0,26.0,8.0,9.0,10.0,17.0,11.0,9.0,22.0,11.0,108.0,48.0,17.0,108,8.0,1.0,0.0,7.0,1610612765.0,19.0,9.0,47.4,10.0,8.0,0.0,4.0,4.0,4.0,26.0,2.0,5.0,27.0,17.0,73.0,35.0,47.9,26.0,20.0,76.9,23.0,25.0,32.0,17.0,11.0,3.0,14.0,24.0,9.0,6.0,16.0,-11.0,97.0,36.0,6.0,97.0,8.0,0.0,1.0,4.0,1610612746.0,21.0,7.0,33.3,14.0,14.0,20161125.0,2016-11-25,540.0,5.0,3.0,0.0,100,2.0
21600231,19911,17.0,32.0,9.0,46.0,15.0,80.0,35.0,43.8,18.0,15.0,83.3,24.0,24.0,13.0,34.0,11.0,8.0,5.0,24.0,11.0,9.0,16.0,27.0,95.0,40.0,18.0,95,14.0,0.0,0.0,9.0,1610612762.0,34.0,10.0,29.4,16.0,9.0,0.0,6.0,4.0,4.0,11.0,1.0,4.0,34.0,11.0,83.0,26.0,31.3,12.0,8.0,66.7,23.0,11.0,14.0,20.0,7.0,6.0,3.0,16.0,7.0,6.0,16.0,-27.0,68.0,28.0,12.0,68.0,5.0,0.0,0.0,8.0,1610612737.0,25.0,8.0,32.0,14.0,10.0,20161125.0,2016-11-25,212.0,1.0,2.0,1.0,0,0.0
21600232,16223,26.0,2.0,2.0,31.0,14.0,79.0,40.0,50.6,12.0,7.0,58.3,24.0,18.0,25.0,32.0,6.0,8.0,11.0,29.0,10.0,7.0,19.0,-6.0,99.0,48.0,13.0,99,10.0,0.0,0.0,4.0,1610612749.0,29.0,12.0,41.4,11.0,6.0,0.0,4.0,4.0,5.0,18.0,10.0,5.0,27.0,10.0,82.0,38.0,46.3,19.0,15.0,78.9,27.0,20.0,26.0,32.0,8.0,6.0,6.0,26.0,7.0,11.0,17.0,6.0,105.0,30.0,8.0,105.0,20.0,0.0,0.0,3.0,1610612761.0,32.0,14.0,43.8,9.0,10.0,20161125.0,2016-11-25,237.0,10.0,6.0,0.0,100,4.0
21600233,17222,14.0,0.0,14.0,35.0,6.0,82.0,29.0,35.4,23.0,19.0,82.6,19.0,20.0,18.0,24.0,8.0,6.0,7.0,16.0,12.0,16.0,16.0,-9.0,81.0,46.0,2.0,81,15.0,0.0,0.0,3.0,1610612763.0,19.0,4.0,21.1,17.0,10.0,0.0,0.0,4.0,0.0,17.0,17.0,8.0,34.0,11.0,85.0,33.0,38.8,18.0,12.0,66.7,28.0,17.0,26.0,19.0,9.0,10.0,4.0,22.0,12.0,10.0,21.0,9.0,90.0,36.0,23.0,90.0,15.0,0.0,0.0,8.0,1610612748.0,31.0,12.0,38.7,8.0,5.0,20161125.0,2016-11-25,,,,,,
21600234,16083,25.0,31.0,5.0,38.0,8.0,87.0,48.0,55.2,16.0,11.0,68.8,28.0,30.0,34.0,26.0,9.0,9.0,8.0,20.0,9.0,9.0,19.0,21.0,118.0,38.0,27.0,118,10.0,1.0,0.0,11.0,1610612754.0,26.0,11.0,42.3,14.0,8.0,0.0,4.0,4.0,1.0,24.0,7.0,4.0,29.0,7.0,79.0,36.0,45.6,23.0,14.0,60.9,23.0,20.0,22.0,32.0,11.0,11.0,7.0,20.0,10.0,9.0,17.0,-21.0,97.0,40.0,12.0,97.0,9.0,0.0,1.0,8.0,1610612751.0,34.0,11.0,32.4,19.0,4.0,20161125.0,2016-11-25,61.0,-2.0,1.0,3.0,0,0.0
21600235,14327,34.0,13.0,7.0,39.0,13.0,101.0,48.0,47.5,27.0,21.0,77.8,30.0,33.0,26.0,33.0,9.0,10.0,13.0,32.0,11.0,13.0,21.0,-3.0,129.0,62.0,14.0,129,20.0,0.0,0.0,9.0,1610612743.0,34.0,12.0,35.3,16.0,6.0,0.0,10.0,5.0,9.0,29.0,6.0,4.0,33.0,21.0,96.0,48.0,50.0,29.0,23.0,79.3,31.0,31.0,22.0,38.0,9.0,8.0,17.0,36.0,11.0,7.0,21.0,3.0,132.0,50.0,18.0,132.0,12.0,0.0,0.0,11.0,1610612760.0,26.0,13.0,50.0,12.0,9.0,20161125.0,2016-11-25,273.0,16.0,9.0,1.0,89,8.0
21600236,16728,17.0,13.0,6.0,36.0,18.0,79.0,32.0,40.5,21.0,15.0,71.4,27.0,25.0,23.0,10.0,7.0,12.0,10.0,23.0,11.0,12.0,26.0,-13.0,85.0,42.0,15.0,85,11.0,0.0,0.0,11.0,1610612756.0,26.0,6.0,23.1,25.0,5.0,0.0,6.0,4.0,5.0,16.0,13.0,8.0,28.0,7.0,85.0,34.0,40.0,25.0,23.0,92.0,29.0,18.0,20.0,31.0,9.0,10.0,4.0,25.0,10.0,11.0,27.0,13.0,98.0,38.0,23.0,98.0,11.0,0.0,0.0,15.0,1610612750.0,22.0,7.0,31.8,17.0,5.0,20161125.0,2016-11-25,159.0,7.0,5.0,0.0,100,2.0
21600237,19393,30.0,17.0,5.0,40.0,13.0,100.0,47.0,47.0,17.0,13.0,76.5,32.0,34.0,34.0,19.0,11.0,9.0,11.0,27.0,14.0,12.0,20.0,15.0,119.0,64.0,16.0,119,23.0,1.0,0.0,7.0,1610612757.0,32.0,12.0,37.5,11.0,9.0,0.0,3.0,4.0,7.0,20.0,9.0,8.0,32.0,5.0,76.0,36.0,47.4,29.0,19.0,65.5,34.0,23.0,26.0,21.0,7.0,11.0,7.0,31.0,13.0,2.0,14.0,-15.0,104.0,34.0,20.0,104.0,2.0,0.0,1.0,3.0,1610612740.0,23.0,13.0,56.5,14.0,6.0,20161125.0,2016-11-25,108.0,,,,,
21600238,18997,20.0,5.0,3.0,31.0,14.0,90.0,32.0,35.6,23.0,16.0,69.6,20.0,23.0,21.0,21.0,10.0,9.0,6.0,20.0,10.0,14.0,16.0,-24.0,85.0,42.0,18.0,85,15.0,1.0,1.0,12.0,1610612747.0,22.0,5.0,22.7,18.0,8.0,0.0,1.0,4.0,0.0,31.0,24.0,10.0,40.0,20.0,83.0,43.0,51.8,17.0,12.0,70.6,30.0,23.0,27.0,29.0,13.0,2.0,9.0,29.0,8.0,4.0,21.0,24.0,109.0,44.0,23.0,109.0,8.0,1.0,1.0,10.0,1610612744.0,28.0,11.0,39.3,17.0,14.0,20161125.0,2016-11-25,385.0,-3.0,2.0,5.0,0,0.0
21600239,17608,24.0,0.0,6.0,33.0,19.0,80.0,39.0,48.8,21.0,17.0,81.0,19.0,31.0,24.0,30.0,11.0,10.0,5.0,32.0,9.0,4.0,18.0,-13.0,104.0,44.0,20.0,104,12.0,0.0,0.0,7.0,1610612758.0,32.0,9.0,28.1,14.0,6.0,0.0,0.0,4.0,1.0,27.0,29.0,2.0,34.0,16.0,85.0,40.0,47.1,20.0,16.0,80.0,38.0,30.0,22.0,27.0,13.0,6.0,10.0,23.0,10.0,8.0,19.0,13.0,117.0,36.0,19.0,117.0,23.0,0.0,0.0,8.0,1610612745.0,50.0,21.0,42.0,14.0,10.0,20161125.0,2016-11-25,208.0,1.0,2.0,1.0,0,0.0
21600240,17066,21.0,5.0,1.0,28.0,17.0,88.0,42.0,47.7,14.0,10.0,71.4,22.0,22.0,32.0,24.0,8.0,10.0,5.0,25.0,10.0,12.0,26.0,-12.0,100.0,44.0,9.0,100,12.0,0.0,0.0,11.0,1610612764.0,22.0,6.0,27.3,12.0,5.0,0.0,7.0,4.0,5.0,22.0,19.0,6.0,32.0,8.0,75.0,40.0,53.3,29.0,23.0,79.3,23.0,31.0,36.0,22.0,7.0,3.0,5.0,24.0,10.0,6.0,17.0,12.0,112.0,38.0,18.0,112.0,11.0,0.0,0.0,7.0,1610612759.0,24.0,9.0,37.5,14.0,14.0,20161126.0,2016-11-26,286.0,,,,,
21600241,19195,16.0,21.0,9.0,42.0,11.0,80.0,35.0,43.8,42.0,29.0,69.0,38.0,20.0,17.0,32.0,13.0,7.0,3.0,28.0,17.0,10.0,14.0,5.0,107.0,40.0,9.0,107,16.0,1.0,0.0,3.0,1610612766.0,22.0,8.0,36.4,10.0,9.0,0.0,2.0,4.0,4.0,26.0,2.0,6.0,36.0,11.0,99.0,37.0,37.4,20.0,16.0,80.0,22.0,25.0,24.0,31.0,8.0,8.0,8.0,25.0,8.0,11.0,27.0,-5.0,102.0,36.0,13.0,102.0,18.0,0.0,1.0,9.0,1610612752.0,32.0,12.0,37.5,8.0,8.0,20161126.0,2016-11-26,155.0,8.0,3.0,2.0,78,7.0
21600242,18203,23.0,18.0,3.0,33.0,16.0,83.0,42.0,50.6,26.0,14.0,53.8,29.0,27.0,21.0,29.0,14.0,8.0,15.0,21.0,13.0,10.0,16.0,18.0,106.0,62.0,10.0,106,13.0,1.0,0.0,4.0,1610612760.0,23.0,8.0,34.8,10.0,10.0,0.0,1.0,4.0,1.0,11.0,2.0,1.0,26.0,6.0,82.0,37.0,45.1,17.0,13.0,76.5,19.0,27.0,22.0,20.0,10.0,10.0,3.0,21.0,8.0,6.0,20.0,-18.0,88.0,52.0,8.0,88.0,8.0,0.0,1.0,7.0,1610612765.0,19.0,1.0,5.3,8.0,8.0,20161126.0,2016-11-26,273.0,2.0,3.0,1.0,0,0.0
21600243,19600,18.0,9.0,6.0,31.0,6.0,81.0,40.0,49.4,24.0,16.0,66.7,31.0,18.0,33.0,25.0,7.0,11.0,6.0,28.0,12.0,8.0,21.0,-3.0,107.0,34.0,5.0,107,15.0,0.0,1.0,3.0,1610612748.0,31.0,11.0,35.5,9.0,5.0,0.0,13.0,4.0,5.0,23.0,7.0,5.0,32.0,6.0,73.0,37.0,50.7,33.0,27.0,81.8,24.0,27.0,31.0,28.0,7.0,6.0,7.0,28.0,8.0,2.0,19.0,3.0,110.0,30.0,15.0,110.0,4.0,1.0,0.0,5.0,1610612763.0,25.0,9.0,36.0,6.0,11.0,20161126.0,2016-11-26,78.0,10.0,8.0,0.0,100,2.0
21600244,19596,25.0,17.0,8.0,33.0,18.0,81.0,45.0,55.6,17.0,14.0,82.4,30.0,26.0,34.0,25.0,9.0,2.0,6.0,34.0,10.0,12.0,14.0,13.0,115.0,54.0,19.0,115,16.0,0.0,0.0,9.0,1610612744.0,22.0,11.0,50.0,18.0,15.0,0.0,7.0,4.0,3.0,22.0,6.0,3.0,24.0,19.0,89.0,41.0,46.1,12.0,10.0,83.3,33.0,15.0,25.0,29.0,7.0,11.0,7.0,31.0,9.0,8.0,15.0,-13.0,102.0,40.0,26.0,102.0,13.0,0.0,0.0,8.0,1610612750.0,35.0,10.0,28.6,13.0,5.0,20161126.0,2016-11-26,445.0,1.0,3.0,2.0,0,0.0
21600245,19311,29.0,14.0,5.0,37.0,9.0,92.0,43.0,46.7,10.0,7.0,70.0,30.0,28.0,23.0,27.0,7.0,13.0,7.0,22.0,9.0,13.0,24.0,-4.0,108.0,50.0,10.0,108,15.0,1.0,0.0,5.0,1610612755.0,34.0,15.0,44.1,16.0,4.0,0.0,3.0,4.0,2.0,19.0,11.0,3.0,32.0,16.0,92.0,38.0,41.3,28.0,24.0,85.7,24.0,28.0,25.0,35.0,9.0,2.0,13.0,39.0,12.0,14.0,14.0,4.0,112.0,46.0,14.0,112.0,9.0,0.0,1.0,5.0,1610612739.0,40.0,12.0,30.0,9.0,13.0,20161127.0,2016-11-27,461.0,14.0,8.0,3.0,75,9.0
21600246,15365,11.0,2.0,7.0,37.0,25.0,89.0,36.0,40.4,36.0,31.0,86.1,28.0,15.0,36.0,35.0,11.0,13.0,6.0,35.0,15.0,9.0,24.0,-6.0,114.0,28.0,14.0,114,16.0,1.0,0.0,5.0,1610612756.0,25.0,11.0,44.0,11.0,5.0,0.0,6.0,4.0,1.0,21.0,20.0,1.0,39.0,18.0,89.0,39.0,43.8,32.0,29.0,90.6,29.0,34.0,23.0,34.0,16.0,10.0,6.0,25.0,11.0,10.0,25.0,6.0,120.0,40.0,11.0,120.0,10.0,0.0,1.0,5.0,1610612743.0,29.0,13.0,44.8,12.0,7.0,20161127.0,2016-11-27,104.0,,,,,
21600247,13646,19.0,9.0,1.0,33.0,17.0,87.0,38.0,43.7,14.0,13.0,92.9,35.0,24.0,18.0,28.0,11.0,12.0,5.0,22.0,10.0,9.0,21.0,-17.0,105.0,36.0,15.0,105,7.0,0.0,0.0,7.0,1610612751.0,40.0,16.0,40.0,15.0,4.0,0.0,7.0,4.0,3.0,24.0,22.0,3.0,36.0,21.0,86.0,46.0,53.5,22.0,17.0,77.3,31.0,27.0,34.0,30.0,16.0,10.0,8.0,37.0,11.0,9.0,12.0,17.0,122.0,50.0,22.0,122.0,11.0,0.0,0.0,11.0,1610612758.0,23.0,13.0,56.5,13.0,7.0,20161127.0,2016-11-27,199.0,1.0,2.0,1.0,0,0.0
21600248,16521,24.0,6.0,5.0,36.0,19.0,92.0,38.0,41.3,17.0,13.0,76.5,29.0,23.0,20.0,24.0,6.0,12.0,7.0,27.0,16.0,10.0,17.0,-8.0,96.0,42.0,7.0,96,4.0,1.0,0.0,6.0,1610612753.0,28.0,7.0,25.0,7.0,8.0,0.0,11.0,4.0,5.0,24.0,11.0,6.0,43.0,12.0,86.0,41.0,47.7,20.0,14.0,70.0,36.0,22.0,21.0,25.0,9.0,8.0,8.0,20.0,9.0,10.0,16.0,8.0,104.0,56.0,10.0,104.0,12.0,0.0,1.0,6.0,1610612749.0,24.0,8.0,33.3,11.0,7.0,20161127.0,2016-11-27,88.0,,,,,
21600249,15572,26.0,21.0,4.0,39.0,7.0,92.0,40.0,43.5,7.0,6.0,85.7,23.0,27.0,26.0,15.0,7.0,9.0,10.0,17.0,12.0,13.0,21.0,21.0,91.0,42.0,13.0,91,8.0,0.0,0.0,8.0,1610612754.0,19.0,5.0,26.3,13.0,9.0,0.0,6.0,4.0,3.0,11.0,2.0,4.0,34.0,4.0,70.0,22.0,31.4,27.0,22.0,81.5,20.0,20.0,18.0,12.0,6.0,4.0,4.0,16.0,14.0,6.0,13.0,-21.0,70.0,16.0,8.0,70.0,5.0,0.0,0.0,9.0,1610612746.0,24.0,4.0,16.7,20.0,14.0,20161127.0,2016-11-27,719.0,0.0,2.0,2.0,0,0.0
21600250,19302,19.0,10.0,3.0,35.0,2.0,77.0,32.0,41.6,20.0,17.0,85.0,26.0,18.0,16.0,31.0,11.0,13.0,4.0,23.0,14.0,11.0,18.0,10.0,91.0,34.0,19.0,91,10.0,0.0,0.0,7.0,1610612742.0,27.0,10.0,37.0,12.0,3.0,0.0,18.0,4.0,20.0,17.0,6.0,3.0,32.0,12.0,77.0,30.0,39.0,18.0,16.0,88.9,20.0,22.0,18.0,21.0,9.0,12.0,6.0,36.0,13.0,10.0,19.0,-10.0,81.0,34.0,21.0,81.0,10.0,0.0,0.0,8.0,1610612740.0,20.0,5.0,25.0,13.0,6.0,20161127.0,2016-11-27,,5.0,4.0,0.0,100,1.0
21600251,19393,24.0,5.0,2.0,27.0,7.0,83.0,40.0,48.2,29.0,22.0,75.9,35.0,27.0,31.0,21.0,10.0,10.0,7.0,28.0,8.0,8.0,24.0,-16.0,114.0,42.0,15.0,114,13.0,1.0,0.0,7.0,1610612757.0,33.0,12.0,36.4,14.0,9.0,0.0,12.0,4.0,8.0,26.0,16.0,8.0,29.0,11.0,82.0,46.0,56.1,28.0,21.0,75.0,35.0,30.0,31.0,34.0,12.0,6.0,10.0,38.0,9.0,7.0,23.0,16.0,130.0,52.0,26.0,130.0,11.0,0.0,1.0,7.0,1610612745.0,36.0,17.0,47.2,11.0,11.0,20161127.0,2016-11-27,349.0,3.0,4.0,1.0,0,0.0
21600252,18997,20.0,20.0,2.0,38.0,14.0,95.0,42.0,44.2,20.0,17.0,85.0,21.0,35.0,28.0,25.0,11.0,9.0,5.0,21.0,10.0,15.0,15.0,15.0,109.0,46.0,20.0,109,20.0,0.0,1.0,7.0,1610612747.0,20.0,8.0,40.0,9.0,9.0,0.0,2.0,4.0,1.0,25.0,13.0,6.0,31.0,18.0,88.0,39.0,44.3,10.0,4.0,40.0,32.0,16.0,29.0,17.0,8.0,7.0,8.0,21.0,9.0,7.0,19.0,-15.0,94.0,42.0,13.0,94.0,12.0,1.0,0.0,5.0,1610612737.0,35.0,12.0,34.3,12.0,10.0,20161127.0,2016-11-27,1071.0,8.0,5.0,0.0,100,3.0
21600253,12571,22.0,8.0,7.0,38.0,16.0,85.0,35.0,41.2,26.0,21.0,80.8,25.0,25.0,24.0,18.0,10.0,10.0,11.0,31.0,11.0,11.0,23.0,6.0,101.0,30.0,11.0,101,17.0,0.0,0.0,11.0,1610612764.0,25.0,10.0,40.0,23.0,6.0,0.0,7.0,5.0,9.0,20.0,5.0,4.0,31.0,13.0,93.0,38.0,40.9,26.0,16.0,61.5,19.0,34.0,19.0,20.0,6.0,11.0,4.0,36.0,20.0,13.0,24.0,-6.0,95.0,48.0,21.0,95.0,10.0,0.0,0.0,15.0,1610612758.0,21.0,3.0,14.3,20.0,7.0,20161128.0,2016-11-28,167.0,,,,,
21600254,19800,22.0,31.0,8.0,34.0,21.0,77.0,42.0,54.5,31.0,25.0,80.6,33.0,27.0,31.0,31.0,10.0,6.0,8.0,24.0,11.0,8.0,14.0,27.0,122.0,38.0,25.0,122,10.0,0.0,0.0,11.0,1610612761.0,19.0,13.0,68.4,12.0,11.0,0.0,8.0,4.0,2.0,27.0,3.0,4.0,26.0,6.0,86.0,36.0,41.9,13.0,9.0,69.2,26.0,23.0,22.0,24.0,8.0,14.0,7.0,20.0,9.0,12.0,21.0,-27.0,95.0,34.0,8.0,95.0,12.0,0.0,0.0,9.0,1610612755.0,34.0,14.0,41.2,14.0,4.0,20161128.0,2016-11-28,230.0,,,,,
21600255,19812,20.0,11.0,11.0,28.0,8.0,91.0,36.0,39.6,28.0,25.0,89.3,29.0,26.0,26.0,22.0,6.0,9.0,4.0,30.0,9.0,12.0,16.0,-9.0,103.0,46.0,13.0,103,18.0,0.0,0.0,9.0,1610612752.0,19.0,6.0,31.6,5.0,8.0,0.0,5.0,4.0,2.0,25.0,10.0,7.0,36.0,14.0,92.0,46.0,50.0,18.0,12.0,66.7,24.0,34.0,30.0,24.0,6.0,8.0,14.0,27.0,17.0,17.0,22.0,9.0,112.0,66.0,8.0,112.0,28.0,0.0,0.0,4.0,1610612760.0,22.0,8.0,36.4,14.0,11.0,20161128.0,2016-11-28,510.0,18.0,5.0,0.0,100,13.0
