awayTeamId,awayTeamScore,gameDate,gameId,gameRating,gameStars,homeTeamId,homeTeamScore,ratingDown,ratingPercentage,ratingUp
CHA,100,2012-12-18,20121218CHALAL,9,9,LAL,101,0,–,0
NOH,96,2012-12-18,20121218NOHGSW,2,2,GSW,103,0,–,0
BKN,86,2012-12-19,20121219BKNNYK,3,3,NYK,100,0,–,0
DET,91,2012-12-19,20121219DETTOR,4,4,TOR,97,0,–,0
UTA,84,2012-12-19,20121219UTAIND,0,1,IND,104,0,–,0
WAS,83,2012-12-19,20121219WASORL,2,2,ORL,90,0,–,0
CLE,91,2012-12-19,20121219CLEBOS,2,2,BOS,103,0,–,0
OKC,100,2012-12-19,20121219OKCATL,2,2,ATL,92,0,–,0
PHI,103,2012-12-19,20121219PHIHOU,1,1,HOU,125,0,–,0
CHA,104,2012-12-19,20121219CHAPHX,1,1,PHX,121,0,–,0
MIL,80,2012-12-19,20121219MILMEM,2,2,MEM,90,0,–,0
GSW,127,2012-12-19,20121219GSWSAC,3,3,SAC,131,0,–,0
NOH,77,2012-12-19,20121219NOHLAC,2,2,LAC,93,0,–,0
OKC,93,2012-12-20,20121220OKCMIN,3,3,MIN,99,0,–,0
MIA,110,2012-12-20,20121220MIADAL,2,2,DAL,95,0,–,0
DEN,93,2012-12-20,20121220DENPOR,2,2,POR,101,0,–,0
ATL,80,2012-12-21,20121221ATLPHI,1,1,PHI,99,0,–,0
ORL,90,2012-12-21,20121221ORLTOR,5,5,TOR,93,0,–,0
CHI,110,2012-12-21,20121221CHINYK,4,4,NYK,106,0,–,0
IND,99,2012-12-21,20121221INDCLE,1,1,CLE,89,0,–,0
MIL,99,2012-12-21,20121221MILBOS,7,7,BOS,94,0,–,0
WAS,68,2012-12-21,20121221WASDET,0,1,DET,100,0,–,0
DAL,82,2012-12-21,20121221DALMEM,2,2,MEM,92,0,–,0
NOH,94,2012-12-21,20121221NOHSAS,3,3,SAS,99,0,–,0
CHA,100,2012-12-21,20121221CHAGSW,1,1,GSW,115,0,–,0
SAC,85,2012-12-21,20121221SACLAC,2,2,LAC,97,0,–,0
CHI,75,2012-12-22,20121222CHIATL,1,1,ATL,92,0,–,0
DET,96,2012-12-22,20121222DETWAS,1,1,WAS,87,0,–,0
UTA,89,2012-12-22,20121222UTAMIA,2,2,MIA,105,0,–,0
IND,81,2012-12-22,20121222INDNOH,7,7,NOH,75,0,–,0
MEM,96,2012-12-22,20121222MEMHOU,2,2,HOU,121,0,–,0
CLE,94,2012-12-22,20121222CLEMIL,1,1,MIL,82,0,–,0
CHA,88,2012-12-22,20121222CHADEN,1,1,DEN,110,0,–,0
PHX,93,2012-12-22,20121222PHXPOR,7,7,POR,96,0,–,0
LAL,118,2012-12-22,20121222LALGSW,10,10,GSW,115,0,–,0
PHI,92,2012-12-23,20121223PHIBKN,6,6,BKN,95,0,–,0
MIN,91,2012-12-23,20121223MINNYK,6,6,NYK,94,0,–,0
UTA,97,2012-12-23,20121223UTAORL,7,7,ORL,93,0,–,0
DAL,91,2012-12-23,20121223DALSAS,1,1,SAS,129,0,–,0
LAC,103,2012-12-23,20121223LACPHX,1,1,PHX,77,0,–,0
POR,96,2012-12-23,20121223PORSAC,1,1,SAC,108,0,–,0
BOS,93,2012-12-25,20121225BOSBKN,3,3,BKN,76,0,–,0
NYK,94,2012-12-25,20121225NYKLAL,6,6,LAL,100,0,–,0
OKC,97,2012-12-25,20121225OKCMIA,4,4,MIA,103,0,–,0
HOU,120,2012-12-25,20121225HOUCHI,1,1,CHI,97,0,–,0
DEN,100,2012-12-25,20121225DENLAC,3,3,LAC,112,0,–,0
CLE,87,2012-12-26,20121226CLEWAS,7,7,WAS,84,0,–,0
MIA,105,2012-12-26,20121226MIACHA,2,2,CHA,92,0,–,0
NOH,97,2012-12-26,20121226NOHORL,5,5,ORL,94,0,–,0
DET,119,2012-12-26,20121226DETATL,6,6,ATL,126,0,–,0
BKN,93,2012-12-26,20121226BKNMIL,2,2,MIL,108,0,–,0
HOU,87,2012-12-26,20121226HOUMIN,8,8,MIN,84,0,–,0
PHI,99,2012-12-26,20121226PHIMEM,2,2,MEM,89,0,–,0
TOR,80,2012-12-26,20121226TORSAS,1,1,SAS,100,0,–,0
GSW,94,2012-12-26,20121226GSWUTA,1,1,UTA,83,0,–,0
LAL,114,2012-12-26,20121226LALDEN,4,4,DEN,126,0,–,0
NYK,99,2012-12-26,20121226NYKPHX,6,6,PHX,97,0,–,0
SAC,91,2012-12-26,20121226SACPOR,1,1,POR,109,0,–,0
DAL,105,2012-12-27,20121227DALOKC,7,7,OKC,111,0,–,0
BOS,77,2012-12-27,20121227BOSLAC,2,2,LAC,106,0,–,0
ORL,97,2012-12-28,20121228ORLWAS,6,6,WAS,105,0,–,0
PHX,91,2012-12-28,20121228PHXIND,2,2,IND,97,0,–,0
ATL,102,2012-12-28,20121228ATLCLE,3,3,CLE,94,0,–,0
CHA,81,2012-12-28,20121228CHABKN,2,2,BKN,97,0,–,0
MIA,99,2012-12-28,20121228MIADET,6,6,DET,109,0,–,0
TOR,104,2012-12-28,20121228TORNOH,4,4,NOH,97,0,–,0
DEN,106,2012-12-28,20121228DENDAL,1,1,DAL,85,0,–,0
HOU,116,2012-12-28,20121228HOUSAS,5,5,SAS,122,0,–,0
LAC,116,2012-12-28,20121228LACUTA,10,10,UTA,114,0,–,0
NYK,105,2012-12-28,20121228NYKSAC,6,6,SAC,106,0,–,0
PHI,89,2012-12-28,20121228PHIGSW,2,2,GSW,96,0,–,0
POR,87,2012-12-28,20121228PORLAL,2,2,LAL,104,0,–,0
IND,100,2012-12-29,20121229INDATL,1,1,ATL,109,0,–,0
NOH,98,2012-12-29,20121229NOHCHA,8,8,CHA,95,0,–,0
TOR,123,2012-12-29,20121229TORORL,0,1,ORL,88,0,–,0
CLE,100,2012-12-29,20121229CLEBKN,6,6,BKN,103,0,–,0
DEN,72,2012-12-29,20121229DENMEM,5,5,MEM,81,0,–,0
OKC,124,2012-12-29,20121229OKCHOU,2,2,HOU,94,0,–,0
PHX,107,2012-12-29,20121229PHXMIN,5,5,MIN,111,0,–,0
WAS,77,2012-12-29,20121229WASCHI,1,1,CHI,87,0,–,0
MIA,85,2012-12-29,20121229MIAMIL,2,2,MIL,104,0,–,0
PHI,85,2012-12-29,20121229PHIPOR,4,4,POR,89,0,–,0
BOS,83,2012-12-29,20121229BOSGSW,2,2,GSW,101,0,–,0
MIL,94,2012-12-30,20121230MILDET,5,5,DET,96,0,–,0
SAS,111,2012-12-30,20121230SASDAL,1,1,DAL,86,0,–,0
BOS,96,2012-12-30,20121230BOSSAC,1,1,SAC,118,0,–,0
UTA,96,2012-12-30,20121230UTALAC,2,2,LAC,107,0,–,0
CHA,91,2012-12-31,20121231CHACHI,1,1,CHI,81,0,–,0
MEM,83,2012-12-31,20121231MEMIND,7,7,IND,88,0,–,0
MIA,112,2012-12-31,20121231MIAORL,8,8,ORL,110,0,–,0
ATL,104,2012-12-31,20121231ATLHOU,2,2,HOU,123,0,–,0
BKN,73,2012-12-31,20121231BKNSAS,2,2,SAS,104,0,–,0
PHX,96,2012-12-31,20121231PHXOKC,2,2,OKC,114,0,–,0
DAL,103,2013-01-01,20130101DALWAS,5,5,WAS,94,0,–,0
POR,105,2013-01-01,20130101PORNYK,3,3,NYK,100,0,–,0
SAC,97,2013-01-01,20130101SACDET,2,2,DET,103,0,–,0
ATL,95,2013-01-01,20130101ATLNOH,3,3,NOH,86,0,–,0
LAC,78,2013-01-01,20130101LACDEN,3,3,DEN,92,0,–,0
PHI,103,2013-01-01,20130101PHILAL,5,5,LAL,99,0,–,0
CHI,96,2013-01-02,20130102CHIORL,5,5,ORL,94,0,–,0
POR,79,2013-01-02,20130102PORTOR,0,1,TOR,102,0,–,0
SAC,97,2013-01-02,20130102SACCLE,5,5,CLE,94,0,–,0
WAS,81,2013-01-02,20130102WASIND,1,1,IND,89,0,–,0
DAL,109,2013-01-02,20130102DALMIA,8,8,MIA,119,0,–,0
MEM,93,2013-01-02,20130102MEMBOS,3,3,BOS,83,0,–,0
BKN,110,2013-01-02,20130102BKNOKC,3,3,OKC,93,0,–,0
NOH,92,2013-01-02,20130102NOHHOU,2,2,HOU,104,0,–,0
SAS,117,2013-01-02,20130102SASMIL,4,4,MIL,110,0,–,0
MIN,84,2013-01-02,20130102MINUTA,0,1,UTA,106,0,–,0
PHI,89,2013-01-02,20130102PHIPHX,4,4,PHX,95,0,–,0
LAC,94,2013-01-02,20130102LACGSW,1,1,GSW,115,0,–,0
SAS,83,2013-01-03,20130103SASNYK,3,3,NYK,100,0,–,0
MIN,101,2013-01-03,20130103MINDEN,5,5,DEN,97,0,–,0
BKN,115,2013-01-04,20130104BKNWAS,10,10,WAS,113,0,–,0
CLE,106,2013-01-04,20130104CLECHA,5,5,CHA,104,0,–,0
SAC,105,2013-01-04,20130104SACTOR,1,1,TOR,96,0,–,0
ATL,84,2013-01-04,20130104ATLDET,5,5,DET,85,0,–,0
CHI,96,2013-01-04,20130104CHIMIA,5,5,MIA,89,0,–,0
IND,75,2013-01-04,20130104INDBOS,2,2,BOS,94,0,–,0
PHI,85,2013-01-04,20130104PHIOKC,1,1,OKC,109,0,–,0
POR,86,2013-01-04,20130104PORMEM,6,6,MEM,84,0,–,0
HOU,115,2013-01-04,20130104HOUMIL,7,7,MIL,101,0,–,0
UTA,87,2013-01-04,20130104UTAPHX,2,2,PHX,80,0,–,0
LAL,102,2013-01-04,20130104LALLAC,4,4,LAC,107,0,–,0
BOS,89,2013-01-05,20130105BOSATL,7,7,ATL,81,0,–,0
MIL,80,2013-01-05,20130105MILIND,1,1,IND,95,0,–,0
NYK,114,2013-01-05,20130105NYKORL,7,7,ORL,106,0,–,0
HOU,112,2013-01-05,20130105HOUCLE,4,4,CLE,104,0,–,0
SAC,93,2013-01-05,20130105SACBKN,1,1,BKN,113,0,–,0
POR,102,2013-01-05,20130105PORMIN,2,2,MIN,97,0,–,0
NOH,99,2013-01-05,20130105NOHDAL,7,7,DAL,96,0,–,0
PHI,86,2013-01-05,20130105PHISAS,1,1,SAS,109,0,–,0
UTA,91,2013-01-05,20130105UTADEN,2,2,DEN,110,0,–,0
GSW,89,2013-01-05,20130105GSWLAC,1,1,LAC,115,0,–,0
OKC,104,2013-01-06,20130106OKCTOR,2,2,TOR,92,0,–,0
WAS,71,2013-01-06,20130106WASMIA,1,1,MIA,99,0,–,0
CHA,108,2013-01-06,20130106CHADET,8,8,DET,101,0,–,0
MEM,92,2013-01-06,20130106MEMPHX,2,2,PHX,81,0,–,0
DEN,112,2013-01-06,20130106DENLAL,6,6,LAL,105,0,–,0
OKC,99,2013-01-07,20130107OKCWAS,6,6,WAS,101,0,–,0
BOS,102,2013-01-07,20130107BOSNYK,6,6,NYK,96,0,–,0
CLE,92,2013-01-07,20130107CLECHI,0,1,CHI,118,0,–,0
SAS,88,2013-01-07,20130107SASNOH,3,3,NOH,95,0,–,0
DAL,94,2013-01-07,20130107DALUTA,4,4,UTA,100,0,–,0
MEM,113,2013-01-07,20130107MEMSAC,1,1,SAC,81,0,–,0
ORL,119,2013-01-07,20130107ORLPOR,6,6,POR,125,0,–,0
BKN,109,2013-01-08,20130108BKNPHI,1,1,PHI,89,0,–,0
MIA,77,2013-01-08,20130108MIAIND,2,2,IND,87,0,–,0
ATL,103,2013-01-08,20130108ATLMIN,2,2,MIN,108,0,–,0
LAL,112,2013-01-08,20130108LALHOU,8,8,HOU,125,0,–,0
PHX,99,2013-01-08,20130108PHXMIL,3,3,MIL,108,0,–,0
ATL,83,2013-01-09,20130109ATLCLE,1,1,CLE,99,0,–,0
PHI,72,2013-01-09,20130109PHITOR,1,1,TOR,90,0,–,0
UTA,112,2013-01-09,20130109UTACHA,1,1,CHA,102,0,–,0
PHX,79,2013-01-09,20130109PHXBOS,2,2,BOS,87,0,–,0
HOU,79,2013-01-09,20130109HOUNOH,4,4,NOH,88,0,–,0
LAL,105,2013-01-09,20130109LALSAS,7,7,SAS,108,0,–,0
MIL,104,2013-01-09,20130109MILCHI,5,5,CHI,96,0,–,0
MIN,84,2013-01-09,20130109MINOKC,1,1,OKC,106,0,–,0
ORL,105,2013-01-09,20130109ORLDEN,6,6,DEN,108,0,–,0
DAL,93,2013-01-09,20130109DALLAC,5,5,LAC,99,0,–,0
MEM,94,2013-01-09,20130109MEMGSW,3,3,GSW,87,0,–,0
NYK,76,2013-01-10,20130110NYKIND,3,3,IND,81,0,–,0
DAL,117,2013-01-10,20130110DALSAC,9,9,SAC,112,0,–,0
MIA,90,2013-01-10,20130110MIAPOR,8,8,POR,92,0,–,0
CHA,78,2013-01-11,20130111CHATOR,0,1,TOR,99,0,–,0
HOU,91,2013-01-11,20130111HOUBOS,3,3,BOS,103,0,–,0
PHX,79,2013-01-11,20130111PHXBKN,1,1,BKN,99,0,–,0
UTA,95,2013-01-11,20130111UTAATL,5,5,ATL,103,0,–,0
CHI,108,2013-01-11,20130111CHINYK,3,3,NYK,101,0,–,0
MIN,92,2013-01-11,20130111MINNOH,6,6,NOH,104,0,–,0
SAS,98,2013-01-11,20130111SASMEM,7,7,MEM,101,0,–,0
DET,103,2013-01-11,20130111DETMIL,1,1,MIL,87,0,–,0
CLE,91,2013-01-11,20130111CLEDEN,7,7,DEN,98,0,–,0
OKC,116,2013-01-11,20130111OKCLAL,3,3,LAL,101,0,–,0
POR,97,2013-01-11,20130111PORGSW,2,2,GSW,103,0,–,0
ORL,104,2013-01-12,20130112ORLLAC,8,8,LAC,101,0,–,0
ATL,83,2013-01-12,20130112ATLWAS,1,1,WAS,93,0,–,0
CHA,88,2013-01-12,20130112CHAIND,3,3,IND,96,0,–,0
HOU,100,2013-01-12,20130112HOUPHI,3,3,PHI,107,0,–,0
UTA,90,2013-01-12,20130112UTADET,7,7,DET,87,0,–,0
PHX,97,2013-01-12,20130112PHXCHI,1,1,CHI,81,0,–,0
MEM,83,2013-01-12,20130112MEMDAL,1,1,DAL,104,0,–,0
MIA,128,2013-01-12,20130112MIASAC,1,1,SAC,99,0,–,0
NOH,87,2013-01-13,20130113NOHNYK,2,2,NYK,100,0,–,0
MIL,107,2013-01-13,20130113MILTOR,6,6,TOR,96,0,–,0
IND,86,2013-01-13,20130113INDBKN,6,6,BKN,97,0,–,0
MIN,88,2013-01-13,20130113MINSAS,2,2,SAS,106,0,–,0
GSW,105,2013-01-13,20130113GSWDEN,2,2,DEN,116,0,–,0
OKC,87,2013-01-13,20130113OKCPOR,5,5,POR,83,0,–,0
CLE,93,2013-01-13,20130113CLELAL,1,1,LAL,113,0,–,0
ORL,91,2013-01-14,20130114ORLWAS,0,1,WAS,120,0,–,0
CHA,89,2013-01-14,20130114CHABOS,2,2,BOS,100,0,–,0
ATL,58,2013-01-14,20130114ATLCHI,0,1,CHI,97,0,–,0
LAC,99,2013-01-14,20130114LACMEM,2,2,MEM,73,0,–,0
MIN,98,2013-01-14,20130114MINDAL,1,1,DAL,113,0,–,0
MIA,97,2013-01-14,20130114MIAUTA,3,3,UTA,104,0,–,0
OKC,102,2013-01-14,20130114OKCPHX,2,2,PHX,90,0,–,0
CLE,118,2013-01-14,20130114CLESAC,3,3,SAC,124,0,–,0
IND,103,2013-01-15,20130115INDCHA,0,1,CHA,76,0,–,0
NOH,111,2013-01-15,20130115NOHPHI,1,1,PHI,99,0,–,0
TOR,106,2013-01-15,20130115TORBKN,4,4,BKN,113,0,–,0
LAC,117,2013-01-15,20130115LACHOU,4,4,HOU,109,0,–,0
POR,111,2013-01-15,20130115PORDEN,7,7,DEN,115,0,–,0
MIL,88,2013-01-15,20130115MILLAL,2,2,LAL,104,0,–,0
CHI,107,2013-01-16,20130116CHITOR,7,7,TOR,105,0,–,0
IND,86,2013-01-16,20130116INDORL,1,1,ORL,97,0,–,0
BKN,95,2013-01-16,20130116BKNATL,2,2,ATL,109,0,–,0
DEN,97,2013-01-16,20130116DENOKC,2,2,OKC,117,0,–,0
HOU,100,2013-01-16,20130116HOUDAL,3,3,DAL,105,0,–,0
NOH,90,2013-01-16,20130116NOHBOS,2,2,BOS,78,0,–,0
MEM,82,2013-01-16,20130116MEMSAS,2,2,SAS,103,0,–,0
CLE,93,2013-01-16,20130116CLEPOR,2,2,POR,88,0,–,0
WAS,94,2013-01-16,20130116WASSAC,5,5,SAC,95,0,–,0
MIA,92,2013-01-16,20130116MIAGSW,2,2,GSW,75,0,–,0
NYK,102,2013-01-17,20130117NYKDET,2,2,DET,87,0,–,0
LAC,90,2013-01-17,20130117LACMIN,2,2,MIN,77,0,–,0
MIL,98,2013-01-17,20130117MILPHX,2,2,PHX,94,0,–,0
MIA,99,2013-01-17,20130117MIALAL,5,5,LAL,90,0,–,0
CHA,106,2013-01-18,20130118CHAORL,2,2,ORL,100,0,–,0
CHI,100,2013-01-18,20130118CHIBOS,8,8,BOS,99,0,–,0
HOU,95,2013-01-18,20130118HOUIND,2,2,IND,105,0,–,0
TOR,101,2013-01-18,20130118TORPHI,9,9,PHI,108,0,–,0
ATL,89,2013-01-18,20130118ATLBKN,5,5,BKN,94,0,–,0
SAC,69,2013-01-18,20130118SACMEM,2,2,MEM,85,0,–,0
GSW,88,2013-01-18,20130118GSWSAS,5,5,SAS,95,0,–,0
WAS,112,2013-01-18,20130118WASDEN,6,6,DEN,108,0,–,0
OKC,117,2013-01-18,20130118OKCDAL,8,8,DAL,114,0,–,0
SAC,97,2013-01-19,20130119SACCHA,4,4,CHA,93,0,–,0
SAS,98,2013-01-19,20130119SASATL,3,3,ATL,93,0,–,0
GSW,116,2013-01-19,20130119GSWNOH,3,3,NOH,112,0,–,0
HOU,79,2013-01-19,20130119HOUMIN,2,2,MIN,92,0,–,0
MEM,85,2013-01-19,20130119MEMCHI,8,8,CHI,82,0,–,0
CLE,98,2013-01-19,20130119CLEUTA,1,1,UTA,109,0,–,0
MIL,110,2013-01-19,20130119MILPOR,2,2,POR,104,0,–,0
WAS,87,2013-01-19,20130119WASLAC,3,3,LAC,94,0,–,0
LAL,103,2013-01-20,20130120LALTOR,3,3,TOR,108,0,–,0
DAL,111,2013-01-20,20130120DALORL,6,6,ORL,105,0,–,0
BOS,88,2013-01-20,20130120BOSDET,2,2,DET,103,0,–,0
OKC,118,2013-01-20,20130120OKCDEN,9,9,DEN,121,0,–,0
IND,82,2013-01-21,20130121INDMEM,6,6,MEM,81,0,–,0
SAC,105,2013-01-21,20130121SACNOH,1,1,NOH,114,0,–,0
HOU,100,2013-01-21,20130121HOUCHA,7,7,CHA,94,0,–,0
MIN,96,2013-01-21,20130121MINATL,6,6,ATL,104,0,–,0
BKN,88,2013-01-21,20130121BKNNYK,7,7,NYK,85,0,–,0
LAC,99,2013-01-21,20130121LACGSW,5,5,GSW,106,0,–,0
SAS,90,2013-01-21,20130121SASPHI,3,3,PHI,85,0,–,0
LAL,83,2013-01-21,20130121LALCHI,2,2,CHI,95,0,–,0
WAS,98,2013-01-21,20130121WASPOR,5,5,POR,95,0,–,0
BOS,90,2013-01-22,20130122BOSCLE,5,5,CLE,95,0,–,0
ORL,90,2013-01-22,20130122ORLDET,1,1,DET,105,0,–,0
PHI,102,2013-01-22,20130122PHIMIL,1,1,MIL,110,0,–,0
OKC,109,2013-01-22,20130122OKCLAC,3,3,LAC,97,0,–,0
ATL,104,2013-01-23,20130123ATLCHA,1,1,CHA,92,0,–,0
TOR,116,2013-01-23,20130123TORMIA,9,9,MIA,123,0,–,0
BKN,91,2013-01-23,20130123BKNMIN,2,2,MIN,83,0,–,0
DEN,105,2013-01-23,20130123DENHOU,3,3,HOU,95,0,–,0
DET,82,2013-01-23,20130123DETCHI,8,8,CHI,85,0,–,0
LAL,93,2013-01-23,20130123LALMEM,3,3,MEM,106,0,–,0
NOH,102,2013-01-23,20130123NOHSAS,3,3,SAS,106,0,–,0
WAS,88,2013-01-23,20130123WASUTA,2,2,UTA,92,0,–,0
IND,80,2013-01-23,20130123INDPOR,0,1,POR,100,0,–,0
PHX,106,2013-01-23,20130123PHXSAC,1,1,SAC,96,0,–,0
OKC,99,2013-01-23,20130123OKCGSW,5,5,GSW,104,0,–,0
TOR,97,2013-01-24,20130124TORORL,5,5,ORL,95,0,–,0
NYK,89,2013-01-24,20130124NYKBOS,7,7,BOS,86,0,–,0
LAC,88,2013-01-24,20130124LACPHX,5,5,PHX,93,0,–,0
MIN,101,2013-01-25,20130125MINWAS,1,1,WAS,114,0,–,0
BOS,111,2013-01-25,20130125BOSATL,10,10,ATL,123,0,–,0
DET,88,2013-01-25,20130125DETMIA,1,1,MIA,110,0,–,0
MIL,108,2013-01-25,20130125MILCLE,8,8,CLE,113,0,–,0
BKN,77,2013-01-25,20130125BKNMEM,2,2,MEM,101,0,–,0
GSW,87,2013-01-25,20130125GSWCHI,1,1,CHI,103,0,–,0
HOU,100,2013-01-25,20130125HOUNOH,2,2,NOH,82,0,–,0
SAS,113,2013-01-25,20130125SASDAL,4,4,DAL,107,0,–,0
OKC,105,2013-01-25,20130125OKCSAC,6,6,SAC,95,0,–,0
UTA,84,2013-01-25,20130125UTALAL,2,2,LAL,102,0,–,0
CHI,73,2013-01-26,20130126CHIWAS,1,1,WAS,86,0,–,0
CLE,99,2013-01-26,20130126CLETOR,5,5,TOR,98,0,–,0
NYK,80,2013-01-26,20130126NYKPHI,2,2,PHI,97,0,–,0
MIN,101,2013-01-26,20130126MINCHA,8,8,CHA,102,0,–,0
BKN,106,2013-01-26,20130126BKNHOU,4,4,HOU,119,0,–,0
GSW,102,2013-01-26,20130126GSWMIL,2,2,MIL,109,0,–,0
PHX,99,2013-01-26,20130126PHXSAS,4,4,SAS,108,0,–,0
SAC,93,2013-01-26,20130126SACDEN,1,1,DEN,121,0,–,0
IND,110,2013-01-26,20130126INDUTA,6,6,UTA,114,0,–,0
LAC,100,2013-01-26,20130126LACPOR,6,6,POR,101,0,–,0
MIA,98,2013-01-27,20130127MIABOS,10,10,BOS,100,0,–,0
OKC,96,2013-01-27,20130127OKCLAL,8,8,LAL,105,0,–,0
DET,104,2013-01-27,20130127DETORL,3,3,ORL,102,0,–,0
NOH,91,2013-01-27,20130127NOHMEM,4,4,MEM,83,0,–,0
ATL,104,2013-01-27,20130127ATLNYK,6,6,NYK,106,0,–,0
PHX,95,2013-01-27,20130127PHXDAL,1,1,DAL,110,0,–,0
POR,83,2013-01-27,20130127PORLAC,2,2,LAC,96,0,–,0
GSW,114,2013-01-28,20130128GSWTOR,1,1,TOR,102,0,–,0
MEM,103,2013-01-28,20130128MEMPHI,9,9,PHI,100,0,–,0
SAC,96,2013-01-28,20130128SACWAS,5,5,WAS,94,0,–,0
ORL,77,2013-01-28,20130128ORLBKN,1,1,BKN,97,0,–,0
CHA,85,2013-01-28,20130128CHACHI,1,1,CHI,93,0,–,0
HOU,125,2013-01-28,20130128HOUUTA,1,1,UTA,80,0,–,0
IND,101,2013-01-28,20130128INDDEN,6,6,DEN,102,0,–,0
GSW,108,2013-01-29,20130129GSWCLE,1,1,CLE,95,0,–,0
MIL,117,2013-01-29,20130129MILDET,4,4,DET,90,0,–,0
DAL,104,2013-01-29,20130129DALPOR,8,8,POR,106,0,–,0
NOH,106,2013-01-29,20130129NOHLAL,4,4,LAL,111,0,–,0
DET,79,2013-01-30,20130130DETIND,1,1,IND,98,0,–,0
WAS,84,2013-01-30,20130130WASPHI,1,1,PHI,92,0,–,0
ORL,97,2013-01-30,20130130ORLNYK,2,2,NYK,113,0,–,0
SAC,81,2013-01-30,20130130SACBOS,2,2,BOS,99,0,–,0
TOR,92,2013-01-30,20130130TORATL,7,7,ATL,93,0,–,0
CHI,104,2013-01-30,20130130CHIMIL,1,1,MIL,88,0,–,0
LAC,96,2013-01-30,20130130LACMIN,5,5,MIN,90,0,–,0
MIA,105,2013-01-30,20130130MIABKN,2,2,BKN,85,0,–,0
CHA,78,2013-01-30,20130130CHASAS,1,1,SAS,102,0,–,0
HOU,110,2013-01-30,20130130HOUDEN,4,4,DEN,118,0,–,0
NOH,99,2013-01-30,20130130NOHUTA,6,6,UTA,104,0,–,0
LAL,86,2013-01-30,20130130LALPHX,7,7,PHX,92,0,–,0
MEM,89,2013-01-31,20130131MEMOKC,3,3,OKC,106,0,–,0
DAL,97,2013-01-31,20130131DALGSW,3,3,GSW,100,0,–,0
LAC,73,2013-02-01,20130201LACTOR,1,1,TOR,98,0,–,0
MIA,89,2013-02-01,20130201MIAIND,2,2,IND,102,0,–,0
CHI,89,2013-02-01,20130201CHIBKN,3,3,BKN,93,0,–,0
CLE,99,2013-02-01,20130201CLEDET,1,1,DET,117,0,–,0
MIL,86,2013-02-01,20130201MILNYK,6,6,NYK,96,0,–,0
ORL,84,2013-02-01,20130201ORLBOS,2,2,BOS,97,0,–,0
SAC,80,2013-02-01,20130201SACPHI,1,1,PHI,89,0,–,0
WAS,76,2013-02-01,20130201WASMEM,4,4,MEM,85,0,–,0
DAL,109,2013-02-01,20130201DALPHX,3,3,PHX,99,0,–,0
NOH,98,2013-02-01,20130201NOHDEN,2,2,DEN,113,0,–,0
POR,77,2013-02-01,20130201PORUTA,1,1,UTA,86,0,–,0
LAL,111,2013-02-01,20130201LALMIN,2,2,MIN,100,0,–,0
CHI,93,2013-02-02,20130202CHIATL,1,1,ATL,76,0,–,0
OKC,110,2013-02-02,20130202OKCCLE,6,6,CLE,115,0,–,0
SAC,81,2013-02-02,20130202SACNYK,5,5,NYK,120,0,–,0
CHA,95,2013-02-02,20130202CHAHOU,2,2,HOU,109,0,–,0
NOH,86,2013-02-02,20130202NOHMIN,0,1,MIN,115,0,–,0
ORL,98,2013-02-02,20130202ORLMIL,1,1,MIL,107,0,–,0
WAS,86,2013-02-02,20130202WASSAS,2,2,SAS,96,0,–,0
UTA,99,2013-02-02,20130202UTAPOR,4,4,POR,105,0,–,0
PHX,93,2013-02-02,20130202PHXGSW,0,1,GSW,113,0,–,0
LAC,104,2013-02-03,20130203LACBOS,7,7,BOS,106,0,–,0
LAL,98,2013-02-03,20130203LALDET,6,6,DET,97,0,–,0
MIA,100,2013-02-03,20130203MIATOR,2,2,TOR,85,0,–,0
CHI,101,2013-02-04,20130204CHIIND,1,1,IND,111,0,–,0
LAC,90,2013-02-04,20130204LACWAS,2,2,WAS,98,0,–,0
ORL,61,2013-02-04,20130204ORLPHI,1,1,PHI,78,0,–,0
CHA,94,2013-02-04,20130204CHAMIA,5,5,MIA,99,0,–,0
DET,85,2013-02-04,20130204DETNYK,2,2,NYK,99,0,–,0
DAL,91,2013-02-04,20130204DALOKC,1,1,OKC,112,0,–,0
POR,100,2013-02-04,20130204PORMIN,5,5,MIN,98,0,–,0
SAC,91,2013-02-04,20130204SACUTA,6,6,UTA,98,0,–,0
ATL,103,2013-02-05,20130205ATLIND,5,5,IND,114,0,–,0
LAL,92,2013-02-05,20130205LALBKN,3,3,BKN,83,0,–,0
GSW,109,2013-02-05,20130205GSWHOU,2,2,HOU,140,0,–,0
PHX,96,2013-02-05,20130205PHXMEM,5,5,MEM,90,0,–,0
MIL,104,2013-02-05,20130205MILDEN,7,7,DEN,112,0,–,0
BOS,99,2013-02-06,20130206BOSTOR,5,5,TOR,95,0,–,0
CHA,95,2013-02-06,20130206CHACLE,0,1,CLE,122,0,–,0
IND,88,2013-02-06,20130206INDPHI,1,1,PHI,69,0,–,0
LAC,86,2013-02-06,20130206LACORL,2,2,ORL,76,0,–,0
NYK,96,2013-02-06,20130206NYKWAS,4,4,WAS,106,0,–,0
BKN,93,2013-02-06,20130206BKNDET,8,8,DET,90,0,–,0
HOU,108,2013-02-06,20130206HOUMIA,5,5,MIA,114,0,–,0
MEM,92,2013-02-06,20130206MEMATL,2,2,ATL,103,0,–,0
GSW,98,2013-02-06,20130206GSWOKC,1,1,OKC,119,0,–,0
