awayTeamId,awayTeamScore,gameDate,gameId,gameRating,gameStars,homeTeamId,homeTeamScore,ratingDown,ratingPercentage,ratingUp
DAL,120,2016-03-25,20160325DALGSW,11,6,GSW,128,0,100%,5
DEN,116,2016-03-25,20160325DENLAL,2,2,LAL,105,0,–,0
IND,110,2016-03-26,20160326INDBKN,7,6,BKN,120,0,100%,1
CHI,89,2016-03-26,20160326CHIORL,1,1,ORL,111,1,50%,1
TOR,115,2016-03-26,20160326TORNOP,1,1,NOP,91,0,–,0
ATL,112,2016-03-26,20160326ATLDET,3,3,DET,95,0,–,0
CLE,107,2016-03-26,20160326CLENYK,5,3,NYK,93,0,100%,2
SAS,92,2016-03-26,20160326SASOKC,2,4,OKC,111,2,0%,0
UTA,93,2016-03-26,20160326UTAMIN,2,2,MIN,84,0,–,0
CHA,115,2016-03-26,20160326CHAMIL,1,1,MIL,91,0,–,0
BOS,102,2016-03-26,20160326BOSPHX,6,6,PHX,99,0,–,0
PHI,105,2016-03-26,20160326PHIPOR,7,7,POR,108,0,–,0
DEN,90,2016-03-27,20160327DENLAC,3,3,LAC,105,0,–,0
DAL,111,2016-03-27,20160327DALSAC,2,2,SAC,133,0,–,0
HOU,101,2016-03-27,20160327HOUIND,7,7,IND,104,0,–,0
PHI,105,2016-03-27,20160327PHIGSW,7,5,GSW,117,0,100%,2
WAS,101,2016-03-27,20160327WASLAL,6,6,LAL,88,0,–,0
BKN,99,2016-03-28,20160328BKNMIA,2,2,MIA,110,0,–,0
OKC,119,2016-03-28,20160328OKCTOR,3,3,TOR,100,0,–,0
ATL,102,2016-03-28,20160328ATLCHI,9,8,CHI,100,0,100%,1
NYK,91,2016-03-28,20160328NYKNOP,4,4,NOP,99,0,–,0
PHX,116,2016-03-28,20160328PHXMIN,5,4,MIN,121,0,100%,1
SAS,101,2016-03-28,20160328SASMEM,4,4,MEM,87,0,–,0
DAL,97,2016-03-28,20160328DALDEN,4,4,DEN,88,0,–,0
LAL,75,2016-03-28,20160328LALUTA,1,1,UTA,123,0,–,0
SAC,93,2016-03-28,20160328SACPOR,3,3,POR,105,0,–,0
BOS,90,2016-03-28,20160328BOSLAC,2,2,LAC,114,0,–,0
BKN,105,2016-03-29,20160329BKNORL,1,1,ORL,139,0,–,0
CHA,100,2016-03-29,20160329CHAPHI,2,2,PHI,85,0,–,0
CHI,98,2016-03-29,20160329CHIIND,9,6,IND,96,0,100%,3
OKC,82,2016-03-29,20160329OKCDET,4,4,DET,88,0,–,0
HOU,106,2016-03-29,20160329HOUCLE,14,10,CLE,100,1,83%,5
WAS,94,2016-03-29,20160329WASGSW,7,4,GSW,102,0,100%,3
ATL,97,2016-03-30,20160330ATLTOR,3,3,TOR,105,0,–,0
DEN,109,2016-03-30,20160330DENMEM,4,4,MEM,105,0,–,0
LAC,99,2016-03-30,20160330LACMIN,2,2,MIN,79,0,–,0
PHX,94,2016-03-30,20160330PHXMIL,2,2,MIL,105,0,–,0
NOP,92,2016-03-30,20160330NOPSAS,3,3,SAS,100,0,–,0
NYK,89,2016-03-30,20160330NYKDAL,7,6,DAL,91,0,100%,1
GSW,103,2016-03-30,20160330GSWUTA,14,6,UTA,96,1,90%,9
WAS,111,2016-03-30,20160330WASSAC,4,4,SAC,120,0,–,0
MIA,100,2016-03-30,20160330MIALAL,11,7,LAL,102,0,100%,4
BKN,87,2016-03-31,20160331BKNCLE,3,2,CLE,107,0,100%,1
CHI,103,2016-03-31,20160331CHIHOU,14,8,HOU,100,0,100%,6
ORL,114,2016-03-31,20160331ORLIND,0,1,IND,94,1,0%,0
DEN,95,2016-03-31,20160331DENNOP,5,5,NOP,101,0,–,0
LAC,117,2016-03-31,20160331LACOKC,12,7,OKC,119,0,100%,5
BOS,109,2016-03-31,20160331BOSPOR,10,8,POR,116,1,75%,3
PHI,91,2016-04-01,20160401PHICHA,2,2,CHA,100,0,–,0
BKN,91,2016-04-01,20160401BKNNYK,2,2,NYK,105,0,–,0
DAL,98,2016-04-01,20160401DALDET,2,2,DET,89,0,–,0
CLE,110,2016-04-01,20160401CLEATL,11,9,ATL,108,1,75%,3
ORL,110,2016-04-01,20160401ORLMIL,7,7,MIL,113,0,–,0
TOR,99,2016-04-01,20160401TORMEM,6,6,MEM,95,0,–,0
MIN,85,2016-04-01,20160401MINUTA,2,2,UTA,98,0,–,0
MIA,112,2016-04-01,20160401MIASAC,4,4,SAC,106,0,–,0
BOS,109,2016-04-01,20160401BOSGSW,22,8,GSW,106,1,94%,15
WAS,106,2016-04-01,20160401WASPHX,6,6,PHX,99,0,–,0
IND,115,2016-04-02,20160402INDPHI,2,2,PHI,102,0,–,0
DET,94,2016-04-02,20160402DETCHI,6,7,CHI,90,1,0%,0
TOR,95,2016-04-02,20160402TORSAS,3,4,SAS,102,1,0%,0
SAC,115,2016-04-02,20160402SACDEN,6,6,DEN,106,0,–,0
MIA,93,2016-04-02,20160402MIAPOR,3,3,POR,110,0,–,0
NOP,106,2016-04-03,20160403NOPBKN,-1,2,BKN,87,3,0%,0
CHA,103,2016-04-03,20160403CHACLE,4,3,CLE,112,0,100%,1
DAL,88,2016-04-03,20160403DALMIN,3,2,MIN,78,0,100%,1
OKC,110,2016-04-03,20160403OKCHOU,17,10,HOU,118,0,100%,7
WAS,109,2016-04-03,20160403WASLAC,6,6,LAC,114,0,–,0
MEM,107,2016-04-03,20160403MEMORL,4,4,ORL,119,0,–,0
UTA,101,2016-04-03,20160403UTAPHX,2,2,PHX,86,0,–,0
CHI,102,2016-04-03,20160403CHIMIL,3,3,MIL,98,0,–,0
IND,92,2016-04-03,20160403INDNYK,3,3,NYK,87,0,–,0
POR,111,2016-04-03,20160403PORGSW,5,4,GSW,136,2,60%,3
BOS,107,2016-04-03,20160403BOSLAL,6,3,LAL,100,0,100%,3
NOP,93,2016-04-05,20160405NOPPHI,4,5,PHI,107,1,0%,0
CHA,90,2016-04-05,20160405CHATOR,4,3,TOR,96,0,100%,1
CHI,92,2016-04-05,20160405CHIMEM,2,3,MEM,108,1,0%,0
CLE,109,2016-04-05,20160405CLEMIL,2,2,MIL,80,0,–,0
DET,89,2016-04-05,20160405DETMIA,3,2,MIA,107,0,100%,1
PHX,90,2016-04-05,20160405PHXATL,6,6,ATL,103,0,–,0
OKC,124,2016-04-05,20160405OKCDEN,2,2,DEN,102,0,–,0
SAS,88,2016-04-05,20160405SASUTA,8,7,UTA,86,0,100%,1
POR,115,2016-04-05,20160405PORSAC,7,6,SAC,107,0,100%,1
LAL,81,2016-04-05,20160405LALLAC,2,2,LAC,103,0,–,0
MIN,124,2016-04-05,20160405MINGSW,18,10,GSW,117,0,100%,8
BKN,103,2016-04-06,20160406BKNWAS,3,3,WAS,121,0,–,0
CLE,109,2016-04-06,20160406CLEIND,5,4,IND,123,0,100%,1
DET,108,2016-04-06,20160406DETORL,5,5,ORL,104,0,–,0
CHA,111,2016-04-06,20160406CHANYK,2,2,NYK,97,0,–,0
NOP,97,2016-04-06,20160406NOPBOS,3,3,BOS,104,0,–,0
HOU,86,2016-04-06,20160406HOUDAL,10,5,DAL,88,1,86%,6
OKC,115,2016-04-06,20160406OKCPOR,7,6,POR,120,0,100%,1
LAC,91,2016-04-06,20160406LACLAL,3,3,LAL,81,0,–,0
CHI,98,2016-04-07,20160407CHIMIA,6,4,MIA,106,0,100%,2
PHX,124,2016-04-07,20160407PHXHOU,10,7,HOU,115,0,100%,3
TOR,87,2016-04-07,20160407TORATL,5,3,ATL,95,0,100%,2
MIN,105,2016-04-07,20160407MINSAC,2,2,SAC,97,0,–,0
SAS,101,2016-04-07,20160407SASGSW,3,4,GSW,112,3,40%,2
BKN,99,2016-04-08,20160408BKNCHA,2,2,CHA,113,0,–,0
MIA,109,2016-04-08,20160408MIAORL,6,7,ORL,112,2,33%,1
NYK,109,2016-04-08,20160408NYKPHI,3,3,PHI,102,0,–,0
IND,98,2016-04-08,20160408INDTOR,4,2,TOR,111,0,100%,2
MIL,109,2016-04-08,20160408MILBOS,4,3,BOS,124,0,100%,1
WAS,99,2016-04-08,20160408WASDET,3,3,DET,112,0,–,0
LAL,102,2016-04-08,20160408LALNOP,2,2,NOP,110,0,–,0
MEM,93,2016-04-08,20160408MEMDAL,3,3,DAL,103,0,–,0
LAC,102,2016-04-08,20160408LACUTA,11,7,UTA,99,0,100%,4
SAS,98,2016-04-08,20160408SASDEN,8,6,DEN,102,0,100%,2
PHX,121,2016-04-09,20160409PHXNOP,1,1,NOP,100,0,–,0
BOS,107,2016-04-09,20160409BOSATL,8,7,ATL,118,0,100%,1
GSW,100,2016-04-09,20160409GSWMEM,14,8,MEM,99,1,88%,7
CLE,102,2016-04-09,20160409CLECHI,7,5,CHI,105,0,100%,2
MIN,106,2016-04-09,20160409MINPOR,14,7,POR,105,0,100%,7
OKC,112,2016-04-09,20160409OKCSAC,10,8,SAC,114,0,100%,2
CHA,98,2016-04-10,20160410CHAWAS,2,3,WAS,113,1,0%,0
DAL,91,2016-04-10,20160410DALLAC,4,4,LAC,98,0,–,0
LAL,110,2016-04-10,20160410LALHOU,5,5,HOU,130,0,–,0
MIL,109,2016-04-10,20160410MILPHI,11,7,PHI,108,0,100%,4
UTA,100,2016-04-10,20160410UTADEN,2,2,DEN,84,0,–,0
BKN,105,2016-04-10,20160410BKNIND,1,1,IND,129,0,–,0
ORL,96,2016-04-10,20160410ORLMIA,2,1,MIA,118,0,100%,1
GSW,92,2016-04-10,20160410GSWSAS,14,7,SAS,86,1,89%,8
TOR,93,2016-04-10,20160410TORNYK,5,5,NYK,89,0,–,0
ATL,94,2016-04-11,20160411ATLCLE,4,4,CLE,109,1,50%,1
MIL,98,2016-04-11,20160411MILORL,2,2,ORL,107,0,–,0
CHA,114,2016-04-11,20160411CHABOS,2,2,BOS,100,0,–,0
WAS,120,2016-04-11,20160411WASBKN,4,4,BKN,111,0,–,0
CHI,121,2016-04-11,20160411CHINOP,7,7,NOP,116,0,–,0
HOU,129,2016-04-11,20160411HOUMIN,2,2,MIN,105,0,–,0
LAL,79,2016-04-11,20160411LALOKC,3,2,OKC,112,0,100%,1
DAL,101,2016-04-11,20160411DALUTA,2,2,UTA,92,0,–,0
SAC,105,2016-04-11,20160411SACPHX,3,3,PHX,101,0,–,0
NYK,90,2016-04-12,20160412NYKIND,2,2,IND,102,0,–,0
MIA,99,2016-04-12,20160412MIADET,5,5,DET,93,0,–,0
PHI,98,2016-04-12,20160412PHITOR,1,1,TOR,122,0,–,0
OKC,98,2016-04-12,20160412OKCSAS,9,10,SAS,102,3,40%,2
MEM,84,2016-04-12,20160412MEMLAC,3,3,LAC,110,0,–,0
ATL,98,2016-04-13,20160413ATLWAS,4,4,WAS,109,0,–,0
DET,112,2016-04-13,20160413DETCLE,9,8,CLE,110,0,100%,1
IND,97,2016-04-13,20160413INDMIL,3,3,MIL,92,0,–,0
MIA,88,2016-04-13,20160413MIABOS,9,7,BOS,98,0,100%,2
NOP,109,2016-04-13,20160413NOPMIN,2,2,MIN,144,0,–,0
ORL,103,2016-04-13,20160413ORLCHA,2,2,CHA,117,0,–,0
PHI,105,2016-04-13,20160413PHICHI,7,7,CHI,115,0,–,0
SAC,81,2016-04-13,20160413SACHOU,2,2,HOU,116,0,–,0
SAS,96,2016-04-13,20160413SASDAL,12,9,DAL,91,0,100%,3
TOR,103,2016-04-13,20160413TORBKN,8,8,BKN,96,0,–,0
DEN,99,2016-04-13,20160413DENPOR,3,3,POR,107,0,–,0
LAC,105,2016-04-13,20160413LACPHX,3,3,PHX,114,0,–,0
MEM,104,2016-04-13,20160413MEMGSW,12,5,GSW,125,2,82%,9
UTA,96,2016-04-13,20160413UTALAL,21,9,LAL,101,1,93%,13
IND,100,2016-04-16,20160416INDTOR,8,2,TOR,90,0,100%,6
HOU,78,2016-04-16,20160416HOUGSW,1,3,GSW,104,5,38%,3
BOS,101,2016-04-16,20160416BOSATL,10,7,ATL,102,0,100%,3
DAL,70,2016-04-16,20160416DALOKC,-3,2,OKC,108,5,0%,0
DET,101,2016-04-17,20160417DETCLE,14,6,CLE,106,1,90%,9
CHA,91,2016-04-17,20160417CHAMIA,2,1,MIA,123,1,67%,2
MEM,74,2016-04-17,20160417MEMSAS,4,3,SAS,106,1,67%,2
POR,95,2016-04-17,20160417PORLAC,3,3,LAC,115,1,50%,1
IND,87,2016-04-18,20160418INDTOR,1,2,TOR,98,1,0%,0
DAL,85,2016-04-18,20160418DALOKC,21,7,OKC,84,0,100%,14
HOU,106,2016-04-18,20160418HOUGSW,7,5,GSW,115,0,100%,2
BOS,72,2016-04-19,20160419BOSATL,1,3,ATL,89,2,0%,0
MEM,68,2016-04-19,20160419MEMSAS,2,3,SAS,94,1,0%,0
CHA,103,2016-04-20,20160420CHAMIA,1,2,MIA,115,2,33%,1
DET,90,2016-04-20,20160420DETCLE,3,3,CLE,107,2,50%,2
POR,81,2016-04-20,20160420PORLAC,3,3,LAC,102,0,–,0
OKC,131,2016-04-21,20160421OKCDAL,1,2,DAL,102,1,0%,0
TOR,101,2016-04-21,20160421TORIND,2,2,IND,85,0,–,0
GSW,96,2016-04-21,20160421GSWHOU,15,8,HOU,97,1,89%,8
CLE,101,2016-04-22,20160422CLEDET,7,5,DET,91,1,75%,3
ATL,103,2016-04-22,20160422ATLBOS,15,5,BOS,111,0,100%,10
SAS,96,2016-04-22,20160422SASMEM,3,4,MEM,87,2,33%,1
TOR,83,2016-04-23,20160423TORIND,2,2,IND,100,1,50%,1
MIA,80,2016-04-23,20160423MIACHA,2,2,CHA,96,0,–,0
OKC,119,2016-04-23,20160423OKCDAL,4,4,DAL,108,0,–,0
LAC,88,2016-04-23,20160423LACPOR,8,6,POR,96,0,100%,2
SAS,116,2016-04-24,20160424SASMEM,3,3,MEM,95,0,–,0
GSW,121,2016-04-24,20160424GSWHOU,0,3,HOU,94,3,0%,0
ATL,95,2016-04-24,20160424ATLBOS,15,10,BOS,104,0,100%,5
CLE,100,2016-04-24,20160424CLEDET,12,7,DET,98,0,100%,5
MIA,85,2016-04-25,20160425MIACHA,9,3,CHA,89,0,100%,6
DAL,104,2016-04-25,20160425DALOKC,4,3,OKC,118,0,100%,1
LAC,84,2016-04-25,20160425LACPOR,5,4,POR,98,2,60%,3
IND,99,2016-04-26,20160426INDTOR,15,9,TOR,102,1,88%,7
BOS,83,2016-04-26,20160426BOSATL,2,2,ATL,110,0,–,0
CHA,90,2016-04-27,20160427CHAMIA,8,4,MIA,88,0,100%,4
POR,108,2016-04-27,20160427PORLAC,4,4,LAC,98,0,–,0
HOU,81,2016-04-27,20160427HOUGSW,2,3,GSW,114,1,0%,0
ATL,104,2016-04-28,20160428ATLBOS,3,3,BOS,92,1,50%,1
TOR,83,2016-04-29,20160429TORIND,6,5,IND,101,0,100%,1
MIA,97,2016-04-29,20160429MIACHA,9,3,CHA,90,0,100%,6
LAC,103,2016-04-29,20160429LACPOR,12,10,POR,106,1,75%,3
OKC,92,2016-04-30,20160430OKCSAS,4,3,SAS,124,1,67%,2
CHA,73,2016-05-01,20160501CHAMIA,1,1,MIA,106,1,50%,1
POR,106,2016-05-01,20160501PORGSW,6,5,GSW,118,1,67%,2
IND,84,2016-05-01,20160501INDTOR,5,3,TOR,89,1,75%,3
ATL,93,2016-05-02,20160502ATLCLE,4,4,CLE,104,1,50%,1
OKC,98,2016-05-02,20160502OKCSAS,21,8,SAS,97,0,100%,13
MIA,102,2016-05-03,20160503MIATOR,14,5,TOR,96,0,100%,9
POR,99,2016-05-03,20160503PORGSW,14,9,GSW,110,0,100%,5
ATL,98,2016-05-04,20160504ATLCLE,3,3,CLE,123,1,50%,1
MIA,92,2016-05-05,20160505MIATOR,8,3,TOR,96,1,86%,6
CLE,121,2016-05-06,20160506CLEATL,5,5,ATL,108,0,–,0
SAS,100,2016-05-06,20160506SASOKC,13,5,OKC,96,0,100%,8
TOR,95,2016-05-07,20160507TORMIA,4,3,MIA,91,0,100%,1
GSW,108,2016-05-07,20160507GSWPOR,10,7,POR,120,1,80%,4
CLE,100,2016-05-08,20160508CLEATL,11,9,ATL,99,0,100%,2
SAS,97,2016-05-08,20160508SASOKC,11,6,OKC,111,0,100%,5
TOR,87,2016-05-09,20160509TORMIA,9,5,MIA,94,0,100%,4
GSW,132,2016-05-09,20160509GSWPOR,19,10,POR,125,1,91%,10
OKC,95,2016-05-10,20160510OKCSAS,14,8,SAS,91,0,100%,6
MIA,91,2016-05-11,20160511MIATOR,2,2,TOR,99,1,50%,1
POR,121,2016-05-11,20160511PORGSW,12,8,GSW,125,0,100%,4
SAS,99,2016-05-12,20160512SASOKC,6,4,OKC,113,0,100%,2
TOR,91,2016-05-13,20160513TORMIA,4,2,MIA,103,0,100%,2
MIA,89,2016-05-15,20160515MIATOR,1,1,TOR,116,1,50%,1
OKC,108,2016-05-16,20160516OKCGSW,16,8,GSW,102,0,100%,8
TOR,84,2016-05-17,20160517TORCLE,1,2,CLE,115,3,40%,2
OKC,91,2016-05-18,20160518OKCGSW,5,3,GSW,118,0,100%,2
TOR,89,2016-05-19,20160519TORCLE,2,3,CLE,108,1,0%,0
CLE,84,2016-05-21,20160521CLETOR,6,3,TOR,99,0,100%,3
GSW,105,2016-05-22,20160522GSWOKC,2,3,OKC,133,4,43%,3
CLE,99,2016-05-23,20160523CLETOR,14,4,TOR,105,0,100%,10
GSW,94,2016-05-24,20160524GSWOKC,3,3,OKC,118,1,50%,1
TOR,78,2016-05-25,20160525TORCLE,2,2,CLE,116,1,50%,1
OKC,111,2016-05-26,20160526OKCGSW,10,7,GSW,120,0,100%,3
CLE,113,2016-05-27,20160527CLETOR,4,2,TOR,87,0,100%,2
GSW,108,2016-05-28,20160528GSWOKC,22,10,OKC,101,1,93%,13
OKC,88,2016-05-30,20160530OKCGSW,9,7,GSW,96,1,75%,3
CLE,89,2016-06-02,20160602CLEGSW,5,4,GSW,104,1,67%,2
CLE,77,2016-06-05,20160605CLEGSW,2,3,GSW,110,2,33%,1
GSW,90,2016-06-08,20160608GSWCLE,2,3,CLE,120,1,0%,0
GSW,108,2016-06-10,20160610GSWCLE,7,6,CLE,97,1,67%,2
CLE,112,2016-06-13,20160613CLEGSW,8,6,GSW,97,1,75%,3
GSW,101,2016-06-16,20160616GSWCLE,7,6,CLE,115,0,100%,1
CLE,93,2016-06-19,20160619CLEGSW,9,7,GSW,89,0,100%,2
GSW,93,2016-10-01,20161001GSWTOR,1,–,TOR,97,1,67%,2
DAL,102,2016-10-01,20161001DALNOP,0,–,NOP,116,0,–,0
MIL,93,2016-10-03,20161003MILCHI,0,–,CHI,91,0,–,0
ORL,97,2016-10-03,20161003ORLMEM,1,–,MEM,102,0,100%,1
CHA,88,2016-10-03,20161003CHADAL,0,–,DAL,95,0,–,0
DEN,108,2016-10-03,20161003DENTOR,1,–,TOR,106,0,100%,1
SAS,86,2016-10-03,20161003SASPHX,1,–,PHX,91,0,100%,1
UTA,89,2016-10-03,20161003UTAPOR,0,–,POR,98,0,–,0
BOS,89,2016-10-04,20161004BOSPHI,0,–,PHI,92,0,–,0
MIA,106,2016-10-04,20161004MIAWAS,1,–,WAS,95,0,100%,1
IND,113,2016-10-04,20161004INDNOP,0,–,NOP,96,0,–,0
NYK,103,2016-10-04,20161004NYKHOU,0,–,HOU,130,0,–,0
SAC,84,2016-10-04,20161004SACLAL,0,–,LAL,103,1,50%,1
LAC,75,2016-10-04,20161004LACGSW,1,–,GSW,120,0,100%,1
ORL,102,2016-10-05,20161005ORLCLE,-1,–,CLE,117,1,0%,0
UTA,104,2016-10-05,20161005UTAPHX,0,–,PHX,99,0,–,0
TOR,98,2016-10-05,20161005TORLAC,0,–,LAC,104,0,–,0
CHI,108,2016-10-06,20161006CHIIND,0,–,IND,115,0,–,0
WAS,125,2016-10-06,20161006WASPHI,0,–,PHI,119,0,–,0
BOS,107,2016-10-06,20161006BOSCHA,1,–,CHA,92,0,100%,1
DET,94,2016-10-06,20161006DETBKN,0,–,BKN,101,0,–,0
ATL,104,2016-10-06,20161006ATLMEM,0,–,MEM,83,0,–,0
SAC,96,2016-10-06,20161006SACGSW,0,–,GSW,105,0,–,0
PHX,110,2016-10-07,20161007PHXPOR,0,–,POR,115,0,–,0
DEN,101,2016-10-07,20161007DENLAL,0,–,LAL,97,0,–,0
CHA,86,2016-10-08,20161008CHABOS,0,–,BOS,104,0,–,0
BKN,98,2016-10-08,20161008BKNNYK,0,–,NYK,116,0,–,0
PHI,105,2016-10-08,20161008PHICLE,0,–,CLE,108,0,–,0
IND,105,2016-10-08,20161008INDCHI,0,–,CHI,121,0,–,0
ATL,91,2016-10-08,20161008ATLSAS,0,–,SAS,102,0,–,0
DAL,74,2016-10-08,20161008DALMIL,0,–,MIL,88,0,–,0
MIN,109,2016-10-08,20161008MINMIA,-1,–,MIA,100,1,0%,0
NOP,117,2016-10-09,20161009NOPHOU,0,–,HOU,123,0,–,0
DEN,115,2016-10-09,20161009DENLAL,0,–,LAL,124,0,–,0
MIN,86,2016-10-10,20161010MINCHA,0,–,CHA,98,0,–,0
CLE,93,2016-10-10,20161010CLEATL,-1,–,ATL,99,1,0%,0
SAS,86,2016-10-10,20161010SASDET,0,–,DET,81,0,–,0
WAS,88,2016-10-10,20161010WASNYK,0,–,NYK,90,0,–,0
UTA,96,2016-10-10,20161010UTALAC,0,–,LAC,94,0,–,0
BKN,100,2016-10-11,20161011BKNMIA,0,–,MIA,121,0,–,0
PHI,91,2016-10-11,20161011PHIMEM,-1,–,MEM,121,1,0%,0
OKC,109,2016-10-11,20161011OKCDAL,0,–,DAL,114,0,–,0
POR,109,2016-10-11,20161011PORLAL,0,–,LAL,106,0,–,0
HOU,116,2016-10-12,20161012HOUNOP,1,–,NOP,104,0,100%,1
SAS,95,2016-10-12,20161012SASORL,1,–,ORL,89,0,100%,1
MIL,83,2016-10-12,20161012MILIND,0,–,IND,101,0,–,0
DEN,88,2016-10-12,20161012DENMIN,0,–,MIN,105,0,–,0
PHX,111,2016-10-12,20161012PHXUTA,0,–,UTA,110,0,–,0
PHI,79,2016-10-13,20161013PHIWAS,0,–,WAS,100,0,–,0
BOS,100,2016-10-13,20161013BOSBKN,-2,–,BKN,97,2,0%,0
DET,99,2016-10-13,20161013DETATL,0,–,ATL,94,0,–,0
MEM,110,2016-10-13,20161013MEMOKC,0,–,OKC,94,0,–,0
TOR,119,2016-10-13,20161013TORCLE,0,–,CLE,94,0,–,0
POR,108,2016-10-13,20161013PORLAC,0,–,LAC,109,0,–,0
SAC,116,2016-10-13,20161013SACLAL,0,–,LAL,104,0,–,0
IND,106,2016-10-14,20161014INDORL,0,–,ORL,114,0,–,0
CLE,108,2016-10-14,20161014CLECHI,0,–,CHI,118,0,–,0
MIA,108,2016-10-14,20161014MIASAS,-1,–,SAS,100,1,0%,0
GSW,129,2016-10-14,20161014GSWDEN,0,–,DEN,128,0,–,0
DAL,107,2016-10-14,20161014DALPHX,0,–,PHX,112,0,–,0
DET,97,2016-10-15,20161015DETPHI,0,–,PHI,76,0,–,0
WAS,119,2016-10-15,20161015WASSAC,0,–,SAC,124,0,–,0
BOS,119,2016-10-15,20161015BOSNYK,1,–,NYK,107,0,100%,1
MIN,101,2016-10-15,20161015MINMIA,0,–,MIA,96,0,–,0
MEM,134,2016-10-15,20161015MEMHOU,1,–,HOU,125,0,100%,1
CHI,107,2016-10-15,20161015CHIMIL,0,–,MIL,86,0,–,0
GSW,112,2016-10-15,20161015GSWLAL,0,–,LAL,107,0,–,0
ATL,105,2016-10-16,20161016ATLORL,-1,–,ORL,98,1,0%,0
MIN,94,2016-10-16,20161016MINOKC,0,–,OKC,112,0,–,0
DEN,106,2016-10-16,20161016DENPOR,0,–,POR,97,0,–,0
BKN,99,2016-10-17,20161017BKNBOS,0,–,BOS,120,0,–,0
MIL,78,2016-10-17,20161017MILDET,0,–,DET,102,0,–,0
CHA,108,2016-10-17,20161017CHACHI,0,–,CHI,104,0,–,0
LAC,78,2016-10-17,20161017LACUTA,0,–,UTA,104,0,–,0
WAS,96,2016-10-18,20161018WASCLE,0,–,CLE,91,0,–,0
NOP,89,2016-10-18,20161018NOPATL,0,–,ATL,96,0,–,0
ORL,77,2016-10-18,20161018ORLMIA,0,–,MIA,107,0,–,0
DEN,87,2016-10-18,20161018DENOKC,0,–,OKC,97,0,–,0
LAC,92,2016-10-18,20161018LACSAC,0,–,SAC,89,0,–,0
NYK,121,2016-10-19,20161019NYKBOS,0,–,BOS,96,0,–,0
TOR,103,2016-10-19,20161019TORDET,1,–,DET,92,0,100%,1
IND,103,2016-10-19,20161019INDMIL,0,–,MIL,111,0,–,0
MEM,94,2016-10-19,20161019MEMMIN,0,–,MIN,101,0,–,0
HOU,106,2016-10-19,20161019HOUDAL,0,–,DAL,91,0,–,0
POR,88,2016-10-19,20161019PORUTA,0,–,UTA,84,0,–,0
GSW,123,2016-10-19,20161019GSWLAL,1,–,LAL,112,0,100%,1
MIA,88,2016-10-20,20161020MIACHA,-1,–,CHA,96,1,0%,0
NOP,111,2016-10-20,20161020NOPORL,0,–,ORL,114,0,–,0
NYK,116,2016-10-20,20161020NYKBKN,2,–,BKN,111,0,100%,2
ATL,97,2016-10-20,20161020ATLCHI,0,–,CHI,81,0,–,0
TOR,82,2016-10-21,20161021TORWAS,0,–,WAS,119,1,50%,1
PHI,113,2016-10-21,20161021PHIMIA,0,–,MIA,110,0,–,0
CHA,74,2016-10-21,20161021CHAMIN,0,–,MIN,109,0,–,0
HOU,99,2016-10-21,20161021HOUSAS,0,–,SAS,114,0,–,0
DAL,75,2016-10-21,20161021DALDEN,0,–,DEN,101,0,–,0
PHX,98,2016-10-21,20161021PHXLAL,0,–,LAL,94,0,–,0
POR,96,2016-10-21,20161021PORGSW,1,–,GSW,107,0,100%,1
NYK,88,2016-10-25,20161025NYKCLE,7,2,CLE,117,14,58%,19
UTA,104,2016-10-25,20161025UTAPOR,19,4,POR,113,3,86%,18
SAS,129,2016-10-25,20161025SASGSW,27,3,GSW,100,17,71%,41
DAL,121,2016-10-26,20161026DALIND,34,6,IND,130,6,85%,34
MIA,108,2016-10-26,20161026MIAORL,3,2,ORL,96,4,56%,5
BKN,117,2016-10-26,20161026BKNBOS,7,5,BOS,122,2,67%,4
DET,91,2016-10-26,20161026DETTOR,5,5,TOR,109,1,50%,1
CHA,107,2016-10-26,20161026CHAMIL,4,7,MIL,96,4,20%,1
DEN,107,2016-10-26,20161026DENNOP,17,6,NOP,102,0,100%,11
MIN,98,2016-10-26,20161026MINMEM,16,9,MEM,102,4,73%,11
OKC,103,2016-10-26,20161026OKCPHI,16,6,PHI,97,1,92%,11
SAC,113,2016-10-26,20161026SACPHX,-2,2,PHX,94,5,17%,1
HOU,114,2016-10-26,20161026HOULAL,23,6,LAL,120,2,90%,19
WAS,99,2016-10-27,20161027WASATL,6,2,ATL,114,4,67%,8
BOS,99,2016-10-27,20161027BOSCHI,16,7,CHI,105,2,85%,11
LAC,114,2016-10-27,20161027LACPOR,13,8,POR,106,3,73%,8
SAS,102,2016-10-27,20161027SASSAC,8,5,SAC,94,3,67%,6
CLE,94,2016-10-28,20161028CLETOR,24,6,TOR,91,3,88%,21
IND,94,2016-10-28,20161028INDBKN,4,2,BKN,103,2,67%,4
ORL,82,2016-10-28,20161028ORLDET,-7,1,DET,108,9,10%,1
CHA,97,2016-10-28,20161028CHAMIA,13,8,MIA,91,2,78%,7
PHX,110,2016-10-28,20161028PHXOKC,33,10,OKC,113,2,93%,25
HOU,106,2016-10-28,20161028HOUDAL,1,4,DAL,98,3,0%,0
LAL,89,2016-10-28,20161028LALUTA,6,6,UTA,96,3,50%,3
GSW,122,2016-10-28,20161028GSWNOP,15,9,NOP,114,3,75%,9
