awayTeamId,awayTeamScore,gameDate,gameId,gameRating,gameStars,homeTeamId,homeTeamScore
MIA,103,2013-12-27,20131227MIASAC,10,10,SAC,108
PHX,86,2013-12-27,20131227PHXGSW,2,2,GSW,115
CLE,100,2013-12-28,20131228CLEBOS,6,6,BOS,103
BKN,91,2013-12-28,20131228BKNIND,3,3,IND,105
DET,82,2013-12-28,20131228DETWAS,2,2,WAS,106
NYK,100,2013-12-28,20131228NYKTOR,2,2,TOR,115
CHA,116,2013-12-28,20131228CHAATL,10,10,ATL,118
DAL,105,2013-12-28,20131228DALCHI,1,1,CHI,83
DEN,99,2013-12-28,20131228DENMEM,1,1,MEM,120
NOP,98,2013-12-28,20131228NOPHOU,5,5,HOU,107
MIN,117,2013-12-28,20131228MINMIL,2,2,MIL,95
PHI,101,2013-12-28,20131228PHIPHX,2,2,PHX,115
MIA,108,2013-12-28,20131228MIAPOR,9,9,POR,107
UTA,90,2013-12-28,20131228UTALAC,5,5,LAC,98
ATL,102,2013-12-29,20131229ATLORL,3,3,ORL,109
GSW,108,2013-12-29,20131229GSWCLE,10,10,CLE,104
HOU,86,2013-12-29,20131229HOUOKC,3,3,OKC,117
SAC,104,2013-12-29,20131229SACSAS,3,3,SAS,112
PHI,111,2013-12-29,20131229PHILAL,3,3,LAL,104
WAS,106,2013-12-30,20131230WASDET,8,8,DET,99
CHI,95,2013-12-30,20131230CHIMEM,3,3,MEM,91
DAL,100,2013-12-30,20131230DALMIN,7,7,MIN,98
POR,108,2013-12-30,20131230PORNOP,6,6,NOP,110
CHA,80,2013-12-30,20131230CHAUTA,6,6,UTA,83
MIA,97,2013-12-30,20131230MIADEN,7,7,DEN,94
PHX,107,2013-12-30,20131230PHXLAC,3,3,LAC,88
ATL,92,2013-12-31,20131231ATLBOS,9,9,BOS,91
CLE,76,2013-12-31,20131231CLEIND,3,3,IND,91
GSW,94,2013-12-31,20131231GSWORL,3,3,ORL,81
BKN,92,2013-12-31,20131231BKNSAS,2,2,SAS,113
SAC,110,2013-12-31,20131231SACHOU,7,7,HOU,106
POR,98,2013-12-31,20131231POROKC,10,10,OKC,94
TOR,85,2013-12-31,20131231TORCHI,3,3,CHI,79
MIL,94,2013-12-31,20131231MILLAL,2,2,LAL,79
DAL,87,2014-01-01,20140101DALWAS,4,4,WAS,78
IND,82,2014-01-01,20140101INDTOR,3,3,TOR,95
NOP,112,2014-01-01,20140101NOPMIN,4,4,MIN,124
PHI,114,2014-01-01,20140101PHIDEN,2,2,DEN,102
CHA,85,2014-01-01,20140101CHALAC,2,2,LAC,112
ORL,81,2014-01-02,20140102ORLCLE,7,7,CLE,87
GSW,123,2014-01-02,20140102GSWMIA,5,5,MIA,114
BKN,95,2014-01-02,20140102BKNOKC,10,10,OKC,93
BOS,82,2014-01-02,20140102BOSCHI,2,2,CHI,94
NYK,105,2014-01-02,20140102NYKSAS,6,6,SAS,101
MEM,99,2014-01-02,20140102MEMPHX,2,2,PHX,91
MIL,87,2014-01-02,20140102MILUTA,2,2,UTA,96
CHA,104,2014-01-02,20140102CHAPOR,2,2,POR,134
PHI,113,2014-01-02,20140102PHISAC,2,2,SAC,104
TOR,101,2014-01-03,20140103TORWAS,2,2,WAS,88
GSW,101,2014-01-03,20140103GSWATL,9,9,ATL,100
NOP,95,2014-01-03,20140103NOPBOS,6,6,BOS,92
NYK,100,2014-01-03,20140103NYKHOU,7,7,HOU,102
LAC,119,2014-01-03,20140103LACDAL,9,9,DAL,112
MEM,108,2014-01-03,20140103MEMDEN,7,7,DEN,111
UTA,99,2014-01-03,20140103UTALAL,2,2,LAL,110
MIA,110,2014-01-04,20140104MIAORL,3,3,ORL,94
NOP,82,2014-01-04,20140104NOPIND,7,7,IND,99
CLE,82,2014-01-04,20140104CLEBKN,3,3,BKN,89
ATL,84,2014-01-04,20140104ATLCHI,5,5,CHI,91
OKC,115,2014-01-04,20140104OKCMIN,10,10,MIN,111
LAC,92,2014-01-04,20140104LACSAS,3,3,SAS,116
MIL,100,2014-01-04,20140104MILPHX,2,2,PHX,116
CHA,113,2014-01-04,20140104CHASAC,2,2,SAC,103
PHI,101,2014-01-04,20140104PHIPOR,7,7,POR,99
MEM,112,2014-01-05,20140105MEMDET,2,2,DET,84
GSW,112,2014-01-05,20140105GSWWAS,3,3,WAS,96
IND,82,2014-01-05,20140105INDCLE,4,4,CLE,78
TOR,97,2014-01-05,20140105TORMIA,6,6,MIA,102
BOS,96,2014-01-05,20140105BOSOKC,2,2,OKC,119
NYK,92,2014-01-05,20140105NYKDAL,2,2,DAL,80
DEN,137,2014-01-05,20140105DENLAL,2,2,LAL,115
MIN,126,2014-01-06,20140106MINPHI,2,2,PHI,95
ATL,86,2014-01-06,20140106ATLBKN,5,5,BKN,91
ORL,81,2014-01-06,20140106ORLLAC,2,2,LAC,101
PHI,93,2014-01-07,20140107PHICLE,2,2,CLE,111
TOR,79,2014-01-07,20140107TORIND,4,4,IND,86
WAS,97,2014-01-07,20140107WASCHA,2,2,CHA,83
DET,85,2014-01-07,20140107DETNYK,4,4,NYK,89
NOP,88,2014-01-07,20140107NOPMIA,3,3,MIA,107
GSW,101,2014-01-07,20140107GSWMIL,2,2,MIL,80
PHX,87,2014-01-07,20140107PHXCHI,3,3,CHI,92
SAS,110,2014-01-07,20140107SASMEM,9,9,MEM,108
LAL,97,2014-01-07,20140107LALDAL,2,2,DAL,110
BOS,98,2014-01-07,20140107BOSDEN,1,1,DEN,129
OKC,101,2014-01-07,20140107OKCUTA,3,3,UTA,112
POR,119,2014-01-07,20140107PORSAC,5,5,SAC,123
DAL,90,2014-01-08,20140108DALSAS,2,2,SAS,112
DET,91,2014-01-08,20140108DETTOR,2,2,TOR,112
GSW,98,2014-01-08,20140108GSWBKN,9,9,BKN,102
IND,87,2014-01-08,20140108INDATL,3,3,ATL,97
LAL,99,2014-01-08,20140108LALHOU,3,3,HOU,113
WAS,102,2014-01-08,20140108WASNOP,3,3,NOP,96
PHX,104,2014-01-08,20140108PHXMIN,7,7,MIN,103
ORL,94,2014-01-08,20140108ORLPOR,7,7,POR,110
BOS,105,2014-01-08,20140108BOSLAC,4,4,LAC,111
MIA,92,2014-01-09,20140109MIANYK,3,3,NYK,102
OKC,88,2014-01-09,20140109OKCDEN,3,3,DEN,101
DET,114,2014-01-10,20140110DETPHI,8,8,PHI,104
WAS,66,2014-01-10,20140110WASIND,2,2,IND,93
HOU,80,2014-01-10,20140110HOUATL,7,7,ATL,83
CHA,92,2014-01-10,20140110CHAMIN,2,2,MIN,119
DAL,107,2014-01-10,20140110DALNOP,2,2,NOP,90
MIA,95,2014-01-10,20140110MIABKN,7,7,BKN,104
PHX,99,2014-01-10,20140110PHXMEM,5,5,MEM,104
CHI,81,2014-01-10,20140110CHIMIL,2,2,MIL,72
CLE,113,2014-01-10,20140110CLEUTA,2,2,UTA,102
ORL,83,2014-01-10,20140110ORLSAC,1,1,SAC,103
BOS,97,2014-01-10,20140110BOSGSW,5,5,GSW,99
LAL,87,2014-01-10,20140110LALLAC,2,2,LAC,123
BKN,80,2014-01-11,20140111BKNTOR,2,2,TOR,96
HOU,114,2014-01-11,20140111HOUWAS,5,5,WAS,107
NYK,102,2014-01-11,20140111NYKPHI,2,2,PHI,92
PHX,108,2014-01-11,20140111PHXDET,8,8,DET,110
CHA,97,2014-01-11,20140111CHACHI,3,3,CHI,103
MIL,85,2014-01-11,20140111MILOKC,3,3,OKC,101
NOP,107,2014-01-11,20140111NOPDAL,7,7,DAL,110
ORL,94,2014-01-11,20140111ORLDEN,1,1,DEN,120
BOS,104,2014-01-11,20140111BOSPOR,3,3,POR,112
ATL,101,2014-01-12,20140112ATLMEM,3,3,MEM,108
CLE,80,2014-01-12,20140112CLESAC,1,1,SAC,124
MIN,86,2014-01-12,20140112MINSAS,4,4,SAS,104
MIL,94,2014-01-13,20140113MILTOR,1,1,TOR,116
HOU,104,2014-01-13,20140113HOUBOS,3,3,BOS,92
PHX,96,2014-01-13,20140113PHXNYK,8,8,NYK,98
SAS,101,2014-01-13,20140113SASNOP,6,6,NOP,95
WAS,102,2014-01-13,20140113WASCHI,2,2,CHI,88
ORL,88,2014-01-13,20140113ORLDAL,2,2,DAL,107
DEN,103,2014-01-13,20140113DENUTA,2,2,UTA,118
NYK,98,2014-01-14,20140114NYKCHA,2,2,CHA,108
SAC,92,2014-01-14,20140114SACIND,2,2,IND,116
OKC,87,2014-01-14,20140114OKCMEM,5,5,MEM,90
CLE,120,2014-01-14,20140114CLELAL,9,9,LAL,118
CHA,92,2014-01-15,20140115CHAPHI,6,6,PHI,95
CHI,128,2014-01-15,20140115CHIORL,10,10,ORL,125
MIA,97,2014-01-15,20140115MIAWAS,3,3,WAS,114
TOR,83,2014-01-15,20140115TORBOS,3,3,BOS,88
HOU,103,2014-01-15,20140115HOUNOP,10,10,NOP,100
MEM,82,2014-01-15,20140115MEMMIL,3,3,MIL,77
SAC,111,2014-01-15,20140115SACMIN,8,8,MIN,108
UTA,105,2014-01-15,20140115UTASAS,4,4,SAS,109
LAL,114,2014-01-15,20140115LALPHX,8,8,PHX,121
CLE,96,2014-01-15,20140115CLEPOR,3,3,POR,108
DAL,127,2014-01-15,20140115DALLAC,10,10,LAC,129
DEN,123,2014-01-15,20140115DENGSW,7,7,GSW,116
BKN,127,2014-01-16,20140116BKNATL,3,3,ATL,110
NYK,89,2014-01-16,20140116NYKIND,2,2,IND,117
OKC,104,2014-01-16,20140116OKCHOU,8,8,HOU,92
CHA,111,2014-01-17,20140117CHAORL,2,2,ORL,101
CHI,93,2014-01-17,20140117CHIWAS,6,6,WAS,96
LAC,109,2014-01-17,20140117LACNYK,3,3,NYK,95
MIA,101,2014-01-17,20140117MIAPHI,3,3,PHI,86
MIN,89,2014-01-17,20140117MINTOR,4,4,TOR,94
LAL,107,2014-01-17,20140117LALBOS,8,8,BOS,104
UTA,110,2014-01-17,20140117UTADET,2,2,DET,89
SAC,90,2014-01-17,20140117SACMEM,8,8,MEM,91
POR,109,2014-01-17,20140117PORSAS,4,4,SAS,100
CLE,117,2014-01-17,20140117CLEDEN,3,3,DEN,109
DAL,110,2014-01-17,20140117DALPHX,5,5,PHX,107
GSW,121,2014-01-17,20140117GSWOKC,6,6,OKC,127
DET,104,2014-01-18,20140118DETWAS,6,6,WAS,98
LAC,92,2014-01-18,20140118LACIND,4,4,IND,106
MIA,104,2014-01-18,20140118MIACHA,7,7,CHA,96
GSW,97,2014-01-18,20140118GSWNOP,3,3,NOP,87
MIL,104,2014-01-18,20140118MILHOU,3,3,HOU,114
PHI,78,2014-01-18,20140118PHICHI,1,1,CHI,103
UTA,72,2014-01-18,20140118UTAMIN,2,2,MIN,98
POR,127,2014-01-18,20140118PORDAL,4,4,DAL,111
LAL,112,2014-01-19,20140119LALTOR,9,9,TOR,106
BOS,91,2014-01-19,20140119BOSORL,6,6,ORL,93
MIL,82,2014-01-19,20140119MILSAS,2,2,SAS,110
SAC,93,2014-01-19,20140119SACOKC,3,3,OKC,108
DEN,103,2014-01-19,20140119DENPHX,2,2,PHX,117
DAL,102,2014-01-20,20140120DALCLE,3,3,CLE,97
LAC,112,2014-01-20,20140120LACDET,4,4,DET,103
PHI,99,2014-01-20,20140120PHIWAS,2,2,WAS,107
TOR,95,2014-01-20,20140120TORCHA,3,3,CHA,100
BKN,103,2014-01-20,20140120BKNNYK,1,1,NYK,80
NOP,95,2014-01-20,20140120NOPMEM,6,6,MEM,92
MIA,114,2014-01-20,20140120MIAATL,5,5,ATL,121
LAL,100,2014-01-20,20140120LALCHI,8,8,CHI,102
POR,113,2014-01-20,20140120PORHOU,5,5,HOU,126
IND,102,2014-01-20,20140120INDGSW,4,4,GSW,94
BOS,86,2014-01-21,20140121BOSMIA,4,4,MIA,93
ORL,90,2014-01-21,20140121ORLBKN,2,2,BKN,101
POR,97,2014-01-21,20140121POROKC,6,6,OKC,105
SAC,114,2014-01-21,20140121SACNOP,2,2,NOP,97
MIN,112,2014-01-21,20140121MINUTA,3,3,UTA,97
ATL,112,2014-01-22,20140122ATLORL,7,7,ORL,109
BOS,113,2014-01-22,20140122BOSWAS,8,8,WAS,111
CHI,98,2014-01-22,20140122CHICLE,2,2,CLE,87
DAL,85,2014-01-22,20140122DALTOR,7,7,TOR,93
LAC,91,2014-01-22,20140122LACCHA,6,6,CHA,95
PHI,110,2014-01-22,20140122PHINYK,6,6,NYK,106
DET,101,2014-01-22,20140122DETMIL,9,9,MIL,104
OKC,111,2014-01-22,20140122OKCSAS,7,7,SAS,105
SAC,98,2014-01-22,20140122SACHOU,2,2,HOU,119
IND,100,2014-01-22,20140122INDPHX,2,2,PHX,124
LAL,102,2014-01-23,20140123LALMIA,4,4,MIA,109
DEN,105,2014-01-23,20140123DENPOR,8,8,POR,110
LAL,105,2014-01-24,20140124LALORL,2,2,ORL,114
TOR,104,2014-01-24,20140124TORPHI,2,2,PHI,95
CHA,96,2014-01-24,20140124CHANYK,1,1,NYK,125
DAL,106,2014-01-24,20140124DALBKN,5,5,BKN,107
MIL,78,2014-01-24,20140124MILCLE,2,2,CLE,93
NOP,103,2014-01-24,20140124NOPDET,10,10,DET,101
OKC,101,2014-01-24,20140124OKCBOS,3,3,BOS,83
SAS,105,2014-01-24,20140124SASATL,2,2,ATL,79
LAC,112,2014-01-24,20140124LACCHI,3,3,CHI,95
MEM,88,2014-01-24,20140124MEMHOU,5,5,HOU,87
WAS,101,2014-01-24,20140124WASPHX,5,5,PHX,95
IND,116,2014-01-24,20140124INDSAC,10,10,SAC,111
MIN,121,2014-01-24,20140124MINGSW,9,9,GSW,120
CHI,89,2014-01-25,20140125CHICHA,4,4,CHA,87
LAC,126,2014-01-25,20140125LACTOR,4,4,TOR,118
OKC,103,2014-01-25,20140125OKCPHI,3,3,PHI,91
HOU,81,2014-01-25,20140125HOUMEM,3,3,MEM,99
ATL,112,2014-01-25,20140125ATLMIL,1,1,MIL,87
IND,96,2014-01-25,20140125INDDEN,3,3,DEN,109
WAS,101,2014-01-25,20140125WASUTA,8,8,UTA,104
MIN,104,2014-01-25,20140125MINPOR,4,4,POR,115
SAS,101,2014-01-26,20140126SASMIA,4,4,MIA,113
LAL,103,2014-01-26,20140126LALNYK,5,5,NYK,110
ORL,92,2014-01-26,20140126ORLNOP,2,2,NOP,100
PHX,99,2014-01-26,20140126PHXCLE,7,7,CLE,90
BKN,85,2014-01-26,20140126BKNBOS,3,3,BOS,79
DET,106,2014-01-26,20140126DETDAL,4,4,DAL,116
DEN,125,2014-01-26,20140126DENSAC,5,5,SAC,117
POR,88,2014-01-26,20140126PORGSW,4,4,GSW,103
PHX,124,2014-01-27,20140127PHXPHI,3,3,PHI,113
TOR,104,2014-01-27,20140127TORBKN,6,6,BKN,103
ATL,109,2014-01-27,20140127ATLOKC,10,10,OKC,111
LAC,114,2014-01-27,20140127LACMIL,2,2,MIL,86
MIN,95,2014-01-27,20140127MINCHI,3,3,CHI,86
SAC,99,2014-01-27,20140127SACUTA,3,3,UTA,106
NOP,100,2014-01-28,20140128NOPCLE,2,2,CLE,89
BOS,88,2014-01-28,20140128BOSNYK,1,1,NYK,114
ORL,87,2014-01-28,20140128ORLDET,3,3,DET,103
SAS,90,2014-01-28,20140128SASHOU,9,9,HOU,97
MEM,98,2014-01-28,20140128MEMPOR,3,3,POR,81
IND,104,2014-01-28,20140128INDLAL,3,3,LAL,92
WAS,88,2014-01-28,20140128WASGSW,7,7,GSW,85
OKC,112,2014-01-29,20140129OKCMIA,9,9,MIA,95
ORL,83,2014-01-29,20140129ORLTOR,2,2,TOR,98
PHI,95,2014-01-29,20140129PHIBOS,6,6,BOS,94
NOP,77,2014-01-29,20140129NOPMIN,3,3,MIN,88
PHX,126,2014-01-29,20140129PHXMIL,3,3,MIL,117
HOU,117,2014-01-29,20140129HOUDAL,6,6,DAL,115
CHA,101,2014-01-29,20140129CHADEN,6,6,DEN,98
CHI,96,2014-01-29,20140129CHISAS,3,3,SAS,86
MEM,99,2014-01-29,20140129MEMSAC,4,4,SAC,89
WAS,103,2014-01-29,20140129WASLAC,4,4,LAC,110
PHX,102,2014-01-30,20140130PHXIND,3,3,IND,94
CLE,86,2014-01-30,20140130CLENYK,1,1,NYK,117
LAC,92,2014-01-30,20140130LACGSW,4,4,GSW,111
MIL,102,2014-01-31,20140131MILORL,2,2,ORL,113
ATL,125,2014-01-31,20140131ATLPHI,1,1,PHI,99
MEM,94,2014-01-31,20140131MEMMIN,4,4,MIN,90
OKC,120,2014-01-31,20140131OKCBKN,2,2,BKN,95
SAC,103,2014-01-31,20140131SACDAL,7,7,DAL,107
TOR,100,2014-01-31,20140131TORDEN,2,2,DEN,90
CHA,110,2014-01-31,20140131CHALAL,2,2,LAL,100
GSW,95,2014-01-31,20140131GSWUTA,6,6,UTA,90
BKN,96,2014-02-01,20140201BKNIND,7,7,IND,97
OKC,81,2014-02-01,20140201OKCWAS,3,3,WAS,96
MIN,113,2014-02-01,20140201MINATL,5,5,ATL,120
PHI,96,2014-02-01,20140201PHIDET,3,3,DET,113
CHI,79,2014-02-01,20140201CHINOP,2,2,NOP,88
CLE,92,2014-02-01,20140201CLEHOU,3,3,HOU,106
MIL,90,2014-02-01,20140201MILMEM,6,6,MEM,99
MIA,106,2014-02-01,20140201MIANYK,3,3,NYK,91
SAC,93,2014-02-01,20140201SACSAS,7,7,SAS,95
CHA,95,2014-02-01,20140201CHAPHX,2,2,PHX,105
TOR,103,2014-02-01,20140201TORPOR,7,7,POR,106
UTA,87,2014-02-01,20140201UTALAC,3,3,LAC,102
ORL,89,2014-02-02,20140202ORLBOS,3,3,BOS,96
ORL,79,2014-02-03,20140203ORLIND,3,3,IND,98
POR,90,2014-02-03,20140203PORWAS,3,3,WAS,100
DET,96,2014-02-03,20140203DETMIA,5,5,MIA,102
PHI,102,2014-02-03,20140203PHIBKN,3,3,BKN,108
MEM,77,2014-02-03,20140203MEMOKC,3,3,OKC,86
NYK,98,2014-02-03,20140203NYKMIL,6,6,MIL,101
SAS,102,2014-02-03,20140203SASNOP,8,8,NOP,95
CLE,107,2014-02-03,20140203CLEDAL,3,3,DAL,124
LAC,115,2014-02-03,20140203LACDEN,10,10,DEN,116
TOR,94,2014-02-03,20140203TORUTA,2,2,UTA,79
CHI,70,2014-02-03,20140203CHISAC,1,1,SAC,99
IND,89,2014-02-04,20140204INDATL,4,4,ATL,85
LAL,99,2014-02-04,20140204LALMIN,3,3,MIN,109
CHI,101,2014-02-04,20140204CHIPHX,2,2,PHX,92
CHA,91,2014-02-04,20140204CHAGSW,3,3,GSW,75
BOS,114,2014-02-05,20140205BOSPHI,4,4,PHI,108
DET,98,2014-02-05,20140205DETORL,3,3,ORL,112
LAL,119,2014-02-05,20140205LALCLE,3,3,CLE,108
SAS,125,2014-02-05,20140205SASWAS,10,10,WAS,118
ATL,100,2014-02-05,20140205ATLNOP,5,5,NOP,105
DAL,110,2014-02-05,20140205DALMEM,2,2,MEM,96
MIN,97,2014-02-05,20140205MINOKC,4,4,OKC,106
PHX,108,2014-02-05,20140205PHXHOU,4,4,HOU,122
POR,94,2014-02-05,20140205PORNYK,6,6,NYK,90
MIL,100,2014-02-05,20140205MILDEN,2,2,DEN,110
TOR,101,2014-02-05,20140205TORSAC,2,2,SAC,109
MIA,116,2014-02-05,20140205MIALAC,6,6,LAC,112
SAS,89,2014-02-06,20140206SASBKN,7,7,BKN,103
CHI,87,2014-02-06,20140206CHIGSW,8,8,GSW,102
CLE,115,2014-02-07,20140207CLEWAS,7,7,WAS,113
LAL,112,2014-02-07,20140207LALPHI,2,2,PHI,98
OKC,102,2014-02-07,20140207OKCORL,10,10,ORL,103
POR,113,2014-02-07,20140207PORIND,10,10,IND,118
BKN,95,2014-02-07,20140207BKNDET,3,3,DET,111
DEN,90,2014-02-07,20140207DENNYK,1,1,NYK,117
SAC,89,2014-02-07,20140207SACBOS,2,2,BOS,99
UTA,81,2014-02-07,20140207UTADAL,1,1,DAL,103
MIN,91,2014-02-07,20140207MINNOP,8,8,NOP,98
TOR,105,2014-02-07,20140207TORLAC,3,3,LAC,118
SAS,104,2014-02-08,20140208SASCHA,8,8,CHA,100
DEN,109,2014-02-08,20140208DENDET,4,4,DET,126
MEM,79,2014-02-08,20140208MEMATL,8,8,ATL,76
POR,117,2014-02-08,20140208PORMIN,6,6,MIN,110
HOU,101,2014-02-08,20140208HOUMIL,4,4,MIL,95
GSW,109,2014-02-08,20140208GSWPHX,4,4,PHX,122
MIA,89,2014-02-08,20140208MIAUTA,4,4,UTA,94
NYK,100,2014-02-09,20140209NYKOKC,3,3,OKC,112
CHI,92,2014-02-09,20140209CHILAL,3,3,LAL,86
DAL,102,2014-02-09,20140209DALBOS,2,2,BOS,91
IND,92,2014-02-09,20140209INDORL,10,10,ORL,93
MEM,83,2014-02-09,20140209MEMCLE,4,4,CLE,91
NOP,81,2014-02-09,20140209NOPBKN,2,2,BKN,93
SAC,84,2014-02-09,20140209SACWAS,2,2,WAS,93
PHI,78,2014-02-09,20140209PHILAC,2,2,LAC,123
DEN,80,2014-02-10,20140210DENIND,2,2,IND,119
NOP,101,2014-02-10,20140210NOPTOR,3,3,TOR,108
SAS,100,2014-02-10,20140210SASDET,4,4,DET,109
BOS,102,2014-02-10,20140210BOSMIL,2,2,MIL,86
HOU,107,2014-02-10,20140210HOUMIN,4,4,MIN,89
PHI,80,2014-02-10,20140210PHIGSW,2,2,GSW,123
DAL,89,2014-02-11,20140211DALCHA,1,1,CHA,114
SAC,99,2014-02-11,20140211SACCLE,2,2,CLE,109
ATL,85,2014-02-11,20140211ATLCHI,2,2,CHI,100
WAS,89,2014-02-11,20140211WASMEM,6,6,MEM,92
MIA,103,2014-02-11,20140211MIAPHX,8,8,PHX,97
OKC,98,2014-02-11,20140211OKCPOR,10,10,POR,95
UTA,96,2014-02-11,20140211UTALAL,6,6,LAL,79
ATL,83,2014-02-12,20140212ATLTOR,1,1,TOR,104
DAL,81,2014-02-12,20140212DALIND,5,5,IND,73
MEM,86,2014-02-12,20140212MEMORL,3,3,ORL,81
CHA,89,2014-02-12,20140212CHABKN,2,2,BKN,105
CLE,93,2014-02-12,20140212CLEDET,8,8,DET,89
SAC,106,2014-02-12,20140212SACNYK,9,9,NYK,101
SAS,104,2014-02-12,20140212SASBOS,3,3,BOS,92
DEN,90,2014-02-12,20140212DENMIN,2,2,MIN,117
NOP,102,2014-02-12,20140212NOPMIL,5,5,MIL,98
WAS,112,2014-02-12,20140212WASHOU,8,8,HOU,113
PHI,100,2014-02-12,20140212PHIUTA,3,3,UTA,105
MIA,111,2014-02-12,20140212MIAGSW,9,9,GSW,110
POR,117,2014-02-12,20140212PORLAC,10,10,LAC,122
BKN,76,2014-02-13,20140213BKNCHI,2,2,CHI,92
OKC,107,2014-02-13,20140213OKCLAL,8,8,LAL,103
ATL,98,2014-02-18,20140218ATLIND,3,3,IND,108
CLE,114,2014-02-18,20140218CLEPHI,1,1,PHI,85
TOR,103,2014-02-18,20140218TORWAS,2,2,WAS,93
CHA,108,2014-02-18,20140218CHADET,3,3,DET,96
NYK,93,2014-02-18,20140218NYKMEM,3,3,MEM,98
ORL,100,2014-02-18,20140218ORLMIL,3,3,MIL,104
MIA,117,2014-02-18,20140218MIADAL,4,4,DAL,106
PHX,112,2014-02-18,20140218PHXDEN,5,5,DEN,107
SAS,113,2014-02-18,20140218SASLAC,4,4,LAC,103
CHI,94,2014-02-19,20140219CHITOR,6,6,TOR,92
DET,98,2014-02-19,20140219DETCHA,3,3,CHA,116
ORL,93,2014-02-19,20140219ORLCLE,2,2,CLE,101
WAS,114,2014-02-19,20140219WASATL,2,2,ATL,97
IND,91,2014-02-19,20140219INDMIN,4,4,MIN,104
NYK,98,2014-02-19,20140219NYKNOP,3,3,NOP,91
BKN,105,2014-02-19,20140219BKNUTA,7,7,UTA,99
BOS,94,2014-02-19,20140219BOSPHX,5,5,PHX,100
GSW,101,2014-02-19,20140219GSWSAC,3,3,SAC,92
SAS,111,2014-02-19,20140219SASPOR,9,9,POR,109
HOU,134,2014-02-19,20140219HOULAL,3,3,LAL,108
DEN,101,2014-02-20,20140220DENMIL,2,2,MIL,90
MIA,103,2014-02-20,20140220MIAOKC,3,3,OKC,81
HOU,99,2014-02-20,20140220HOUGSW,10,10,GSW,102
CLE,91,2014-02-21,20140221CLETOR,3,3,TOR,98
DAL,124,2014-02-21,20140221DALPHI,3,3,PHI,112
NOP,87,2014-02-21,20140221NOPCHA,4,4,CHA,90
NYK,121,2014-02-21,20140221NYKORL,10,10,ORL,129
ATL,107,2014-02-21,20140221ATLDET,8,8,DET,115
DEN,89,2014-02-21,20140221DENCHI,1,1,CHI,117
LAC,96,2014-02-21,20140221LACMEM,4,4,MEM,102
SAS,85,2014-02-21,20140221SASPHX,2,2,PHX,106
UTA,94,2014-02-21,20140221UTAPOR,5,5,POR,102
BOS,92,2014-02-21,20140221BOSLAL,6,6,LAL,101
MEM,89,2014-02-22,20140222MEMCHA,4,4,CHA,92
NOP,93,2014-02-22,20140222NOPWAS,6,6,WAS,94
DAL,113,2014-02-22,20140222DALDET,3,3,DET,102
NYK,98,2014-02-22,20140222NYKATL,7,7,ATL,107
IND,110,2014-02-22,20140222INDMIL,3,3,MIL,100
MIN,121,2014-02-22,20140222MINUTA,3,3,UTA,104
BOS,98,2014-02-22,20140222BOSSAC,3,3,SAC,105
BKN,86,2014-02-22,20140222BKNGSW,4,4,GSW,93
LAC,125,2014-02-23,20140223LACOKC,5,5,OKC,117
CHI,79,2014-02-23,20140223CHIMIA,3,3,MIA,93
ORL,90,2014-02-23,20140223ORLTOR,2,2,TOR,105
WAS,96,2014-02-23,20140223WASCLE,2,2,CLE,83
SAC,109,2014-02-23,20140223SACDEN,6,6,DEN,95
BKN,108,2014-02-23,20140223BKNLAL,3,3,LAL,102
HOU,115,2014-02-23,20140223HOUPHX,8,8,PHX,112
MIN,97,2014-02-23,20140223MINPOR,9,9,POR,108
MIL,130,2014-02-24,20140224MILPHI,2,2,PHI,110
DAL,110,2014-02-24,20140224DALNYK,7,7,NYK,108
GSW,104,2014-02-24,20140224GSWDET,6,6,DET,96
LAC,123,2014-02-24,20140224LACNOP,4,4,NOP,110
BOS,98,2014-02-24,20140224BOSUTA,2,2,UTA,110
LAL,98,2014-02-25,20140225LALIND,2,2,IND,118
ORL,106,2014-02-25,20140225ORLWAS,3,3,WAS,115
TOR,99,2014-02-25,20140225TORCLE,3,3,CLE,93
CHI,107,2014-02-25,20140225CHIATL,7,7,ATL,103
MIN,110,2014-02-25,20140225MINPHX,5,5,PHX,101
POR,100,2014-02-25,20140225PORDEN,4,4,DEN,95
HOU,129,2014-02-25,20140225HOUSAC,2,2,SAC,103
ORL,101,2014-02-26,20140226ORLPHI,2,2,PHI,90
ATL,104,2014-02-26,20140226ATLBOS,6,6,BOS,115
CLE,114,2014-02-26,20140226CLEOKC,7,7,OKC,104
GSW,83,2014-02-26,20140226GSWCHI,2,2,CHI,103
LAL,103,2014-02-26,20140226LALMEM,3,3,MEM,108
NOP,89,2014-02-26,20140226NOPDAL,2,2,DAL,108
DET,110,2014-02-26,20140226DETSAS,5,5,SAS,120
PHX,86,2014-02-26,20140226PHXUTA,1,1,UTA,109
BKN,80,2014-02-26,20140226BKNPOR,2,2,POR,124
HOU,93,2014-02-26,20140226HOULAC,4,4,LAC,101
MIL,96,2014-02-27,20140227MILIND,4,4,IND,101
WAS,134,2014-02-27,20140227WASTOR,7,7,TOR,129
NYK,82,2014-02-27,20140227NYKMIA,2,2,MIA,108
BKN,112,2014-02-27,20140227BKNDEN,1,1,DEN,89
UTA,79,2014-02-28,20140228UTACLE,1,1,CLE,99
GSW,126,2014-02-28,20140228GSWNYK,2,2,NYK,103
