awayTeamId,awayTeamScore,gameDate,gameId,gameRating,gameStars,homeTeamId,homeTeamScore
WAS,107,2016-12-21,20161221WASCHI,5,5,CHI,97
HOU,125,2016-12-21,20161221HOUPHX,3,3,PHX,111
SAC,94,2016-12-21,20161221SACUTA,11,10,UTA,93
DAL,96,2016-12-21,20161221DALPOR,11,7,POR,95
BOS,109,2016-12-22,20161222BOSIND,3,4,IND,102
GSW,117,2016-12-22,20161222GSWBKN,6,8,BKN,101
ORL,95,2016-12-22,20161222ORLNYK,4,2,NYK,106
LAL,107,2016-12-22,20161222LALMIA,9,8,MIA,115
SAS,101,2016-12-22,20161222SASLAC,4,5,LAC,106
CHI,91,2016-12-23,20161223CHICHA,3,4,CHA,103
LAL,90,2016-12-23,20161223LALORL,0,2,ORL,109
BKN,99,2016-12-23,20161223BKNCLE,2,2,CLE,119
GSW,119,2016-12-23,20161223GSWDET,10,7,DET,113
OKC,117,2016-12-23,20161223OKCBOS,21,10,BOS,112
HOU,109,2016-12-23,20161223HOUMEM,7,7,MEM,115
MIA,87,2016-12-23,20161223MIANOP,5,5,NOP,91
SAC,109,2016-12-23,20161223SACMIN,11,7,MIN,105
WAS,96,2016-12-23,20161223WASMIL,2,1,MIL,123
ATL,109,2016-12-23,20161223ATLDEN,11,7,DEN,108
PHI,116,2016-12-23,20161223PHIPHX,7,7,PHX,123
TOR,104,2016-12-23,20161223TORUTA,7,7,UTA,98
SAS,110,2016-12-23,20161223SASPOR,5,7,POR,90
DAL,90,2016-12-23,20161223DALLAC,17,9,LAC,88
BOS,119,2016-12-25,20161225BOSNYK,35,5,NYK,114
GSW,108,2016-12-25,20161225GSWCLE,87,10,CLE,109
CHI,100,2016-12-25,20161225CHISAS,5,3,SAS,119
MIN,100,2016-12-25,20161225MINOKC,6,3,OKC,112
LAC,102,2016-12-25,20161225LACLAL,6,3,LAL,111
MEM,102,2016-12-26,20161226MEMORL,3,3,ORL,112
MIL,102,2016-12-26,20161226MILWAS,9,7,WAS,107
CHA,118,2016-12-26,20161226CHABKN,19,8,BKN,120
CLE,90,2016-12-26,20161226CLEDET,1,3,DET,106
ATL,90,2016-12-26,20161226ATLMIN,3,2,MIN,104
DAL,104,2016-12-26,20161226DALNOP,5,5,NOP,111
IND,85,2016-12-26,20161226INDCHI,6,3,CHI,90
PHX,115,2016-12-26,20161226PHXHOU,3,3,HOU,131
TOR,95,2016-12-26,20161226TORPOR,7,9,POR,91
DEN,106,2016-12-26,20161226DENLAC,7,4,LAC,102
PHI,100,2016-12-26,20161226PHISAC,11,6,SAC,102
MEM,103,2016-12-27,20161227MEMBOS,7,4,BOS,113
OKC,106,2016-12-27,20161227OKCMIA,1,3,MIA,94
HOU,123,2016-12-27,20161227HOUDAL,2,3,DAL,107
UTA,102,2016-12-27,20161227UTALAL,13,9,LAL,100
CHA,120,2016-12-28,20161228CHAORL,2,2,ORL,101
IND,105,2016-12-28,20161228INDWAS,4,3,WAS,111
MIL,119,2016-12-28,20161228MILDET,1,1,DET,94
NYK,98,2016-12-28,20161228NYKATL,16,6,ATL,102
BKN,99,2016-12-28,20161228BKNCHI,14,8,CHI,101
LAC,98,2016-12-28,20161228LACNOP,7,6,NOP,102
PHX,98,2016-12-28,20161228PHXSAS,4,4,SAS,119
MIN,103,2016-12-28,20161228MINDEN,10,7,DEN,105
SAC,89,2016-12-28,20161228SACPOR,4,3,POR,102
TOR,111,2016-12-28,20161228TORGSW,11,5,GSW,121
MIA,82,2016-12-29,20161229MIACHA,3,4,CHA,91
BOS,118,2016-12-29,20161229BOSCLE,16,6,CLE,124
OKC,80,2016-12-29,20161229OKCMEM,0,3,MEM,114
PHI,83,2016-12-29,20161229PHIUTA,4,3,UTA,100
TOR,91,2016-12-29,20161229TORPHX,4,3,PHX,99
DAL,101,2016-12-29,20161229DALLAL,2,2,LAL,89
CHI,101,2016-12-30,20161230CHIIND,4,2,IND,111
BKN,95,2016-12-30,20161230BKNWAS,0,1,WAS,118
MIA,114,2016-12-30,20161230MIABOS,22,10,BOS,117
DET,98,2016-12-30,20161230DETATL,2,3,ATL,105
LAC,116,2016-12-30,20161230LACHOU,3,3,HOU,140
MIL,99,2016-12-30,20161230MILMIN,4,2,MIN,116
NYK,92,2016-12-30,20161230NYKNOP,1,2,NOP,104
POR,94,2016-12-30,20161230PORSAS,7,7,SAS,110
PHI,124,2016-12-30,20161230PHIDEN,9,7,DEN,122
DAL,99,2016-12-30,20161230DALGSW,5,3,GSW,108
MEM,112,2016-12-31,20161231MEMSAC,4,3,SAC,98
CLE,121,2016-12-31,20161231CLECHA,6,4,CHA,109
MIL,116,2016-12-31,20161231MILCHI,2,1,CHI,96
LAC,88,2016-12-31,20161231LACOKC,4,3,OKC,114
NYK,122,2016-12-31,20161231NYKHOU,18,7,HOU,129
PHX,86,2016-12-31,20161231PHXUTA,8,6,UTA,91
DET,107,2017-01-01,20170101DETMIA,11,5,MIA,98
ORL,104,2017-01-01,20170101ORLIND,3,2,IND,117
SAS,112,2017-01-01,20170101SASATL,55,8,ATL,114
POR,95,2017-01-01,20170101PORMIN,15,9,MIN,89
TOR,123,2017-01-01,20170101TORLAL,7,9,LAL,114
NOP,82,2017-01-02,20170102NOPCLE,9,5,CLE,90
OKC,94,2017-01-02,20170102OKCMIL,22,7,MIL,98
ORL,115,2017-01-02,20170102ORLNYK,-2,2,NYK,103
UTA,101,2017-01-02,20170102UTABKN,5,3,BKN,89
CHA,111,2017-01-02,20170102CHACHI,21,9,CHI,118
WAS,91,2017-01-02,20170102WASHOU,8,5,HOU,101
DEN,119,2017-01-02,20170102DENGSW,6,4,GSW,127
PHX,98,2017-01-02,20170102PHXLAC,3,3,LAC,109
MIN,91,2017-01-03,20170103MINPHI,28,6,PHI,93
IND,121,2017-01-03,20170103INDDET,5,4,DET,116
UTA,104,2017-01-03,20170103UTABOS,5,4,BOS,115
TOR,82,2017-01-03,20170103TORSAS,-3,3,SAS,110
WAS,105,2017-01-03,20170103WASDAL,4,4,DAL,113
MIA,90,2017-01-03,20170103MIAPHX,1,2,PHX,99
SAC,120,2017-01-03,20170103SACDEN,5,4,DEN,113
MEM,102,2017-01-03,20170103MEMLAL,5,3,LAL,116
ATL,111,2017-01-04,20170104ATLORL,2,2,ORL,92
OKC,112,2017-01-04,20170104OKCCHA,9,6,CHA,123
MIL,105,2017-01-04,20170104MILNYK,30,9,NYK,104
CHI,106,2017-01-04,20170104CHICLE,10,6,CLE,94
MEM,106,2017-01-04,20170104MEMLAC,3,8,LAC,115
MIA,107,2017-01-04,20170104MIASAC,5,3,SAC,102
POR,117,2017-01-04,20170104PORGSW,5,5,GSW,125
BKN,109,2017-01-05,20170105BKNIND,2,3,IND,121
CHA,114,2017-01-05,20170105CHADET,13,7,DET,115
UTA,93,2017-01-05,20170105UTATOR,9,6,TOR,101
ATL,99,2017-01-05,20170105ATLNOP,9,6,NOP,94
OKC,116,2017-01-05,20170105OKCHOU,32,10,HOU,118
PHX,102,2017-01-05,20170105PHXDAL,7,5,DAL,95
SAS,127,2017-01-05,20170105SASDEN,2,2,DEN,99
LAL,109,2017-01-05,20170105LALPOR,8,7,POR,118
HOU,100,2017-01-06,20170106HOUORL,6,5,ORL,93
MIN,105,2017-01-06,20170106MINWAS,6,5,WAS,112
CLE,116,2017-01-06,20170106CLEBKN,5,4,BKN,108
PHI,106,2017-01-06,20170106PHIBOS,10,8,BOS,110
NYK,116,2017-01-06,20170106NYKMIL,26,9,MIL,111
LAC,106,2017-01-06,20170106LACSAC,6,6,SAC,98
MEM,128,2017-01-06,20170106MEMGSW,41,10,GSW,119
MIA,100,2017-01-06,20170106MIALAL,1,1,LAL,127
NYK,109,2017-01-07,20170107NYKIND,2,3,IND,123
NOP,108,2017-01-07,20170107NOPBOS,5,4,BOS,117
DEN,106,2017-01-07,20170107DENOKC,8,4,OKC,121
TOR,118,2017-01-07,20170107TORCHI,21,10,CHI,123
UTA,94,2017-01-07,20170107UTAMIN,9,8,MIN,92
ATL,97,2017-01-07,20170107ATLDAL,2,4,DAL,82
CHA,85,2017-01-07,20170107CHASAS,6,5,SAS,102
PHI,105,2017-01-08,20170108PHIBKN,5,4,BKN,95
WAS,107,2017-01-08,20170108WASMIL,6,6,MIL,101
MIA,86,2017-01-08,20170108MIALAC,1,3,LAC,98
HOU,129,2017-01-08,20170108HOUTOR,12,10,TOR,122
UTA,79,2017-01-08,20170108UTAMEM,1,4,MEM,88
CLE,120,2017-01-08,20170108CLEPHX,8,5,PHX,116
DET,125,2017-01-08,20170108DETPOR,20,8,POR,124
GSW,117,2017-01-08,20170108GSWSAC,6,9,SAC,106
ORL,95,2017-01-08,20170108ORLLAL,4,2,LAL,111
NOP,110,2017-01-09,20170109NOPNYK,2,4,NYK,96
DAL,92,2017-01-09,20170109DALMIN,3,2,MIN,101
OKC,109,2017-01-09,20170109OKCCHI,8,3,CHI,94
CHI,99,2017-01-10,20170110CHIWAS,17,9,WAS,101
ATL,117,2017-01-10,20170110ATLBKN,0,1,BKN,97
BOS,106,2017-01-10,20170110BOSTOR,13,10,TOR,114
CHA,114,2017-01-10,20170110CHAHOU,12,6,HOU,121
MIL,109,2017-01-10,20170110MILSAS,21,9,SAS,107
CLE,92,2017-01-10,20170110CLEUTA,10,4,UTA,100
DET,94,2017-01-10,20170110DETSAC,9,8,SAC,100
MIA,95,2017-01-10,20170110MIAGSW,4,3,GSW,107
POR,108,2017-01-10,20170110PORLAL,1,2,LAL,87
NYK,97,2017-01-11,20170111NYKPHI,25,9,PHI,98
HOU,105,2017-01-11,20170111HOUMIN,6,2,MIN,119
MEM,95,2017-01-11,20170111MEMOKC,8,4,OKC,103
WAS,108,2017-01-11,20170111WASBOS,7,4,BOS,117
CLE,86,2017-01-11,20170111CLEPOR,3,4,POR,102
ORL,96,2017-01-11,20170111ORLLAC,8,7,LAC,105
IND,112,2017-01-12,20170112INDDEN,0,2,DEN,140
NOP,104,2017-01-12,20170112NOPBKN,4,4,BKN,95
CHI,89,2017-01-12,20170112CHINYK,4,2,NYK,104
LAL,94,2017-01-12,20170112LALSAS,1,2,SAS,134
DAL,113,2017-01-12,20170112DALPHX,6,4,PHX,108
DET,107,2017-01-12,20170112DETGSW,4,3,GSW,127
CHA,93,2017-01-13,20170113CHAPHI,4,2,PHI,102
BKN,113,2017-01-13,20170113BKNTOR,6,4,TOR,132
BOS,103,2017-01-13,20170113BOSATL,20,7,ATL,101
MEM,110,2017-01-13,20170113MEMHOU,13,9,HOU,105
MIA,108,2017-01-13,20170113MIAMIL,1,3,MIL,116
OKC,86,2017-01-13,20170113OKCMIN,4,3,MIN,96
ORL,115,2017-01-13,20170113ORLPOR,5,5,POR,109
CLE,120,2017-01-13,20170113CLESAC,7,4,SAC,108
DET,77,2017-01-13,20170113DETUTA,1,2,UTA,110
LAL,97,2017-01-14,20170114LALLAC,1,3,LAC,113
NOP,99,2017-01-14,20170114NOPCHI,1,2,CHI,107
SAS,105,2017-01-14,20170114SASPHX,22,7,PHX,108
PHI,93,2017-01-14,20170114PHIWAS,5,5,WAS,109
ORL,107,2017-01-14,20170114ORLUTA,14,8,UTA,114
MIN,87,2017-01-15,20170115MINDAL,1,2,DAL,98
MIL,98,2017-01-15,20170115MILATL,2,2,ATL,111
NYK,101,2017-01-15,20170115NYKTOR,-2,3,TOR,116
HOU,137,2017-01-15,20170115HOUBKN,2,2,BKN,112
CHI,108,2017-01-15,20170115CHIMEM,10,6,MEM,104
OKC,122,2017-01-15,20170115OKCSAC,10,5,SAC,118
DET,102,2017-01-15,20170115DETLAL,9,6,LAL,97
ATL,108,2017-01-16,20170116ATLNYK,26,7,NYK,107
POR,101,2017-01-16,20170116PORWAS,2,3,WAS,120
PHI,113,2017-01-16,20170116PHIMIL,5,2,MIL,104
NOP,95,2017-01-16,20170116NOPIND,8,6,IND,98
ORL,112,2017-01-16,20170116ORLDEN,2,3,DEN,125
CHA,98,2017-01-16,20170116CHABOS,6,3,BOS,108
CLE,91,2017-01-16,20170116CLEGSW,-12,3,GSW,126
UTA,106,2017-01-16,20170116UTAPHX,9,6,PHX,101
OKC,98,2017-01-16,20170116OKCLAC,-4,3,LAC,120
HOU,103,2017-01-17,20170117HOUMIA,7,5,MIA,109
TOR,119,2017-01-17,20170117TORBKN,2,4,BKN,109
DAL,99,2017-01-17,20170117DALCHI,13,4,CHI,98
MIN,114,2017-01-17,20170117MINSAS,4,4,SAS,122
DEN,127,2017-01-17,20170117DENLAL,7,4,LAL,121
MEM,101,2017-01-18,20170118MEMWAS,14,7,WAS,104
POR,85,2017-01-18,20170118PORCHA,1,2,CHA,107
TOR,89,2017-01-18,20170118TORPHI,17,6,PHI,94
NYK,117,2017-01-18,20170118NYKBOS,6,4,BOS,106
ATL,95,2017-01-18,20170118ATLDET,-1,1,DET,118
MIL,92,2017-01-18,20170118MILHOU,2,2,HOU,111
ORL,98,2017-01-18,20170118ORLNOP,-2,1,NOP,118
IND,106,2017-01-18,20170118INDSAC,10,8,SAC,100
OKC,100,2017-01-18,20170118OKCGSW,6,5,GSW,121
PHX,103,2017-01-19,20170119PHXCLE,4,3,CLE,118
DAL,95,2017-01-19,20170119DALMIA,6,5,MIA,99
WAS,113,2017-01-19,20170119WASNYK,16,7,NYK,110
DEN,104,2017-01-19,20170119DENSAS,2,3,SAS,118
MIN,104,2017-01-19,20170119MINLAC,17,8,LAC,101
MIL,96,2017-01-20,20170120MILORL,-1,2,ORL,112
POR,92,2017-01-20,20170120PORPHI,16,8,PHI,93
TOR,78,2017-01-20,20170120TORCHA,3,2,CHA,113
BKN,143,2017-01-20,20170120BKNNOP,0,2,NOP,114
CHI,93,2017-01-20,20170120CHIATL,0,2,ATL,102
GSW,125,2017-01-20,20170120GSWHOU,0,4,HOU,108
SAC,91,2017-01-20,20170120SACMEM,4,5,MEM,107
UTA,112,2017-01-20,20170120UTADAL,10,7,DAL,107
IND,96,2017-01-20,20170120INDLAL,3,2,LAL,108
POR,127,2017-01-21,20170121PORBOS,27,10,BOS,123
WAS,112,2017-01-21,20170121WASDET,18,7,DET,113
BKN,105,2017-01-21,20170121BKNCHA,3,3,CHA,112
PHI,93,2017-01-21,20170121PHIATL,1,2,ATL,110
MIL,97,2017-01-21,20170121MILMIA,-1,2,MIA,109
PHX,107,2017-01-21,20170121PHXNYK,12,4,NYK,105
HOU,119,2017-01-21,20170121HOUMEM,1,2,MEM,95
SAS,118,2017-01-21,20170121SASCLE,44,10,CLE,115
IND,100,2017-01-21,20170121INDUTA,2,3,UTA,109
LAC,98,2017-01-21,20170121LACDEN,4,2,DEN,123
SAC,99,2017-01-21,20170121SACCHI,14,8,CHI,102
GSW,118,2017-01-22,20170122GSWORL,0,2,ORL,98
LAL,73,2017-01-22,20170122LALDAL,-8,1,DAL,122
PHX,115,2017-01-22,20170122PHXTOR,9,5,TOR,103
DEN,108,2017-01-22,20170122DENMIN,11,7,MIN,111
WAS,109,2017-01-23,20170123WASCHA,0,2,CHA,99
GSW,102,2017-01-23,20170123GSWMIA,31,7,MIA,105
LAC,115,2017-01-23,20170123LACATL,2,3,ATL,105
SAC,109,2017-01-23,20170123SACDET,6,5,DET,104
SAS,112,2017-01-23,20170123SASBKN,0,2,BKN,86
CLE,122,2017-01-23,20170123CLENOP,21,10,NOP,124
HOU,114,2017-01-23,20170123HOUMIL,9,3,MIL,127
NYK,109,2017-01-23,20170123NYKIND,11,6,IND,103
OKC,97,2017-01-23,20170123OKCUTA,15,8,UTA,95
BOS,108,2017-01-24,20170124BOSWAS,4,4,WAS,123
CHI,100,2017-01-24,20170124CHIORL,1,2,ORL,92
LAC,110,2017-01-24,20170124LACPHI,16,9,PHI,121
SAS,108,2017-01-24,20170124SASTOR,19,7,TOR,106
MIN,112,2017-01-24,20170124MINPHX,23,7,PHX,111
UTA,93,2017-01-24,20170124UTADEN,5,6,DEN,103
SAC,116,2017-01-25,20170125SACCLE,23,7,CLE,112
HOU,109,2017-01-25,20170125HOUBOS,11,4,BOS,120
MIA,109,2017-01-25,20170125MIABKN,11,10,BKN,106
ATL,119,2017-01-25,20170125ATLCHI,15,9,CHI,114
GSW,113,2017-01-25,20170125GSWCHA,14,5,CHA,103
OKC,114,2017-01-25,20170125OKCNOP,3,3,NOP,105
PHI,114,2017-01-25,20170125PHIMIL,10,4,MIL,109
TOR,99,2017-01-25,20170125TORMEM,16,10,MEM,101
NYK,95,2017-01-25,20170125NYKDAL,3,4,DAL,103
LAL,98,2017-01-25,20170125LALPOR,5,4,POR,105
DAL,98,2017-01-26,20170126DALOKC,4,5,OKC,109
IND,109,2017-01-26,20170126INDMIN,6,5,MIN,103
PHX,120,2017-01-26,20170126PHXDEN,6,6,DEN,127
LAL,88,2017-01-26,20170126LALUTA,1,3,UTA,96
SAC,111,2017-01-27,20170127SACIND,12,9,IND,115
BKN,116,2017-01-27,20170127BKNCLE,5,4,CLE,124
CHA,107,2017-01-27,20170127CHANYK,16,7,NYK,110
MIL,86,2017-01-27,20170127MILTOR,3,3,TOR,102
ORL,98,2017-01-27,20170127ORLBOS,1,2,BOS,128
HOU,123,2017-01-27,20170127HOUPHI,17,7,PHI,118
MIA,100,2017-01-27,20170127MIACHI,2,2,CHI,88
SAS,103,2017-01-27,20170127SASNOP,9,5,NOP,119
WAS,112,2017-01-27,20170127WASATL,0,1,ATL,86
MEM,109,2017-01-27,20170127MEMPOR,13,9,POR,112
SAC,109,2017-01-28,20170128SACCHA,10,7,CHA,106
DET,103,2017-01-28,20170128DETMIA,2,2,MIA,116
BOS,112,2017-01-28,20170128BOSMIL,17,7,MIL,108
LAC,98,2017-01-28,20170128LACGSW,5,5,GSW,144
BKN,109,2017-01-28,20170128BKNMIN,2,2,MIN,129
DEN,123,2017-01-28,20170128DENPHX,6,10,PHX,112
MEM,102,2017-01-28,20170128MEMUTA,5,5,UTA,95
NYK,139,2017-01-29,20170129NYKATL,63,9,ATL,142
OKC,91,2017-01-29,20170129OKCCLE,1,4,CLE,107
HOU,101,2017-01-29,20170129HOUIND,3,2,IND,120
ORL,114,2017-01-29,20170129ORLTOR,10,8,TOR,113
WAS,107,2017-01-29,20170129WASNOP,3,2,NOP,94
DAL,105,2017-01-29,20170129DALSAS,8,7,SAS,101
PHI,108,2017-01-29,20170129PHICHI,3,3,CHI,121
GSW,113,2017-01-29,20170129GSWPOR,15,9,POR,111
SAC,119,2017-01-30,20170130SACPHI,20,10,PHI,122
BKN,96,2017-01-30,20170130BKNMIA,1,2,MIA,104
DET,109,2017-01-30,20170130DETBOS,11,9,BOS,113
ORL,105,2017-01-30,20170130ORLMIN,13,6,MIN,111
CLE,97,2017-01-30,20170130CLEDAL,7,4,DAL,104
MEM,115,2017-01-30,20170130MEMPHX,0,3,PHX,96
NOP,106,2017-01-31,20170131NOPTOR,18,9,TOR,108
NYK,101,2017-01-31,20170131NYKWAS,0,2,WAS,117
SAC,83,2017-01-31,20170131SACHOU,0,1,HOU,105
OKC,94,2017-01-31,20170131OKCSAS,7,4,SAS,108
CHA,98,2017-01-31,20170131CHAPOR,3,3,POR,115
DEN,116,2017-01-31,20170131DENLAL,7,6,LAL,120
IND,98,2017-02-01,20170201INDORL,1,2,ORL,88
MIN,97,2017-02-01,20170201MINCLE,2,2,CLE,125
ATL,93,2017-02-01,20170201ATLMIA,2,1,MIA,116
NOP,98,2017-02-01,20170201NOPDET,0,1,DET,118
NYK,95,2017-02-01,20170201NYKBKN,6,6,BKN,90
TOR,104,2017-02-01,20170201TORBOS,24,10,BOS,109
PHI,95,2017-02-01,20170201PHIDAL,4,4,DAL,113
LAC,124,2017-02-01,20170201LACPHX,7,6,PHX,114
MEM,119,2017-02-01,20170201MEMDEN,2,2,DEN,99
MIL,88,2017-02-01,20170201MILUTA,1,3,UTA,104
CHI,128,2017-02-01,20170201CHIOKC,1,2,OKC,100
CHA,111,2017-02-01,20170201CHAGSW,4,4,GSW,126
LAL,108,2017-02-02,20170202LALWAS,2,3,WAS,116
ATL,113,2017-02-02,20170202ATLHOU,27,10,HOU,108
PHI,86,2017-02-02,20170202PHISAS,3,3,SAS,102
GSW,133,2017-02-02,20170202GSWLAC,6,5,LAC,120
TOR,94,2017-02-03,20170203TORORL,6,5,ORL,102
IND,106,2017-02-03,20170203INDBKN,2,2,BKN,97
MIN,108,2017-02-03,20170203MINDET,5,5,DET,116
CHI,117,2017-02-03,20170203CHIHOU,17,8,HOU,121
LAL,107,2017-02-03,20170203LALBOS,4,5,BOS,113
MEM,102,2017-02-03,20170203MEMOKC,14,4,OKC,114
MIL,117,2017-02-03,20170203MILDEN,5,4,DEN,121
DAL,108,2017-02-03,20170203DALPOR,12,4,POR,104
PHX,105,2017-02-03,20170203PHXSAC,10,4,SAC,103
DET,84,2017-02-04,20170204DETIND,3,1,IND,105
NOP,91,2017-02-04,20170204NOPWAS,4,2,WAS,105
ORL,86,2017-02-04,20170204ORLATL,2,1,ATL,113
PHI,102,2017-02-04,20170204PHIMIA,0,1,MIA,125
CLE,111,2017-02-04,20170204CLENYK,4,4,NYK,104
CHA,98,2017-02-04,20170204CHAUTA,7,7,UTA,105
DEN,97,2017-02-04,20170204DENSAS,1,2,SAS,121
MEM,107,2017-02-04,20170204MEMMIN,8,8,MIN,99
MIL,137,2017-02-04,20170204MILPHX,3,2,PHX,112
GSW,106,2017-02-04,20170204GSWSAC,34,8,SAC,109
TOR,103,2017-02-05,20170205TORBKN,3,3,BKN,95
LAC,102,2017-02-05,20170205LACBOS,15,5,BOS,107
POR,99,2017-02-05,20170205POROKC,13,9,OKC,105
CLE,140,2017-02-06,20170206CLEWAS,90,9,WAS,135
LAL,121,2017-02-06,20170206LALNYK,1,3,NYK,107
OKC,90,2017-02-06,20170206OKCIND,14,8,IND,93
LAC,109,2017-02-06,20170206LACTOR,3,5,TOR,118
PHI,96,2017-02-06,20170206PHIDET,0,2,DET,113
UTA,120,2017-02-06,20170206UTAATL,0,2,ATL,95
MIA,115,2017-02-06,20170206MIAMIN,9,7,MIN,113
PHX,106,2017-02-06,20170206PHXNOP,7,6,NOP,111
DAL,87,2017-02-06,20170206DALDEN,0,1,DEN,110
SAS,74,2017-02-06,20170206SASMEM,0,4,MEM,89
CHI,112,2017-02-06,20170206CHISAC,9,4,SAC,107
BKN,107,2017-02-07,20170207BKNCHA,5,4,CHA,111
ORL,104,2017-02-07,20170207ORLHOU,1,1,HOU,128
POR,114,2017-02-07,20170207PORDAL,35,8,DAL,113
CLE,132,2017-02-08,20170208CLEIND,16,7,IND,117
SAS,111,2017-02-08,20170208SASPHI,2,3,PHI,103
DEN,106,2017-02-08,20170208DENATL,3,3,ATL,117
LAL,102,2017-02-08,20170208LALDET,-1,2,DET,121
WAS,114,2017-02-08,20170208WASBKN,9,4,BKN,110
LAC,119,2017-02-08,20170208LACNYK,15,9,NYK,115
MIA,106,2017-02-08,20170208MIAMIL,1,2,MIL,88
PHX,91,2017-02-08,20170208PHXMEM,2,3,MEM,110
TOR,109,2017-02-08,20170208TORMIN,15,9,MIN,112
UTA,127,2017-02-08,20170208UTANOP,0,2,NOP,94
BOS,92,2017-02-08,20170208BOSSAC,4,3,SAC,108
CHI,92,2017-02-08,20170208CHIGSW,-5,2,GSW,123
HOU,107,2017-02-09,20170209HOUCHA,0,2,CHA,95
PHI,112,2017-02-09,20170209PHIORL,15,8,ORL,111
CLE,109,2017-02-09,20170209CLEOKC,21,5,OKC,118
UTA,105,2017-02-09,20170209UTADAL,21,10,DAL,112
BOS,120,2017-02-09,20170209BOSPOR,15,10,POR,111
DEN,131,2017-02-10,20170210DENNYK,13,8,NYK,123
MIA,108,2017-02-10,20170210MIABKN,4,4,BKN,99
SAS,103,2017-02-10,20170210SASDET,4,3,DET,92
GSW,122,2017-02-10,20170210GSWMEM,6,5,MEM,107
IND,107,2017-02-10,20170210INDWAS,7,6,WAS,112
LAL,122,2017-02-10,20170210LALMIL,6,5,MIL,114
NOP,122,2017-02-10,20170210NOPMIN,7,8,MIN,106
ATL,107,2017-02-10,20170210ATLSAC,17,10,SAC,108
CHI,97,2017-02-10,20170210CHIPHX,2,2,PHX,115
LAC,107,2017-02-11,20170211LACCHA,7,6,CHA,102
MIL,116,2017-02-11,20170211MILIND,-1,2,IND,100
DEN,109,2017-02-11,20170211DENCLE,4,4,CLE,125
MIA,109,2017-02-11,20170211MIAPHI,4,3,PHI,117
GSW,130,2017-02-11,20170211GSWOKC,11,7,OKC,114
ORL,80,2017-02-11,20170211ORLDAL,0,1,DAL,112
PHX,102,2017-02-11,20170211PHXHOU,3,3,HOU,133
BOS,112,2017-02-11,20170211BOSUTA,6,4,UTA,104
CHI,89,2017-02-12,20170212CHIMIN,-3,1,MIN,117
SAS,90,2017-02-12,20170212SASNYK,13,7,NYK,94
DET,102,2017-02-12,20170212DETTOR,17,10,TOR,101
NOP,99,2017-02-12,20170212NOPSAC,6,6,SAC,105
PHI,105,2017-02-13,20170213PHICHA,6,3,CHA,99
SAS,110,2017-02-13,20170213SASIND,13,7,IND,106
MEM,112,2017-02-13,20170213MEMBKN,2,3,BKN,103
ORL,116,2017-02-13,20170213ORLMIA,5,3,MIA,107
DET,89,2017-02-13,20170213DETMIL,2,2,MIL,102
OKC,98,2017-02-13,20170213OKCWAS,1,2,WAS,120
BOS,111,2017-02-13,20170213BOSDAL,5,3,DAL,98
GSW,110,2017-02-13,20170213GSWDEN,12,3,DEN,132
LAC,88,2017-02-13,20170213LACUTA,4,4,UTA,72
NOP,110,2017-02-13,20170213NOPPHX,13,8,PHX,108
ATL,109,2017-02-13,20170213ATLPOR,17,8,POR,104
CLE,116,2017-02-14,20170214CLEMIN,11,6,MIN,108
TOR,94,2017-02-14,20170214TORCHI,3,3,CHI,105
SAC,97,2017-02-14,20170214SACLAL,8,6,LAL,96
IND,104,2017-02-15,20170215INDCLE,7,3,CLE,113
SAS,107,2017-02-15,20170215SASORL,2,2,ORL,79
CHA,85,2017-02-15,20170215CHATOR,14,9,TOR,90
DAL,91,2017-02-15,20170215DALDET,3,3,DET,98
MIL,129,2017-02-15,20170215MILBKN,5,4,BKN,125
PHI,108,2017-02-15,20170215PHIBOS,6,4,BOS,116
MIA,117,2017-02-15,20170215MIAHOU,3,3,HOU,109
NOP,95,2017-02-15,20170215NOPMEM,5,4,MEM,91
LAL,101,2017-02-15,20170215LALPHX,1,1,PHX,137
MIN,112,2017-02-15,20170215MINDEN,4,4,DEN,99
POR,88,2017-02-15,20170215PORUTA,2,3,UTA,111
NYK,105,2017-02-15,20170215NYKOKC,18,8,OKC,116
ATL,84,2017-02-15,20170215ATLLAC,4,3,LAC,99
SAC,86,2017-02-15,20170215SACGSW,5,2,GSW,109
WAS,111,2017-02-16,20170216WASIND,1,2,IND,98
BOS,103,2017-02-16,20170216BOSCHI,16,7,CHI,104
EST,182,2017-02-19,20170219ESTWST,-19,6,WST,192
POR,112,2017-02-23,20170223PORORL,6,6,ORL,103
CHA,108,2017-02-23,20170223CHADET,14,9,DET,114
HOU,129,2017-02-23,20170223HOUNOP,0,1,NOP,99
NYK,104,2017-02-23,20170223NYKCLE,2,3,CLE,119
DEN,100,2017-02-23,20170223DENSAC,6,2,SAC,116
LAC,113,2017-02-23,20170223LACGSW,10,10,GSW,123
MEM,92,2017-02-24,20170224MEMIND,3,3,IND,102
WAS,112,2017-02-24,20170224WASPHI,4,5,PHI,120
BOS,97,2017-02-24,20170224BOSTOR,18,10,TOR,107
DAL,84,2017-02-24,20170224DALMIN,5,2,MIN,97
LAL,93,2017-02-24,20170224LALOKC,9,3,OKC,110
MIA,108,2017-02-24,20170224MIAATL,2,2,ATL,90
PHX,121,2017-02-24,20170224PHXCHI,11,7,CHI,128
UTA,109,2017-02-24,20170224UTAMIL,3,3,MIL,95
