,away_+/-,away_2P,away_2P%,away_2PA,away_2PAr,away_3P,away_3P%,away_3PA,away_3PAr,away_AST,away_AST%,away_AST/TOV,away_BLK,away_BLK%,away_DRB,away_DRB%,away_DRBr,away_DRtg,away_FG,away_FG%,away_FGA,away_FIC,away_FT,away_FT%,away_FT/FGA,away_FTA,away_FTAr,away_FTr,away_HOB,away_ORB,away_ORB%,away_ORBr,away_ORtg,away_PF,away_PTS,away_STL,away_STL%,away_STL/TOV,away_TOV,away_TOV%,away_TRB,away_TRB%,away_TS%,away_TSA,away_USG%,away_eFG%,dbGameId,home_+/-,home_2P,home_2P%,home_2PA,home_2PAr,home_3P,home_3P%,home_3PA,home_3PAr,home_AST,home_AST%,home_AST/TOV,home_BLK,home_BLK%,home_DRB,home_DRB%,home_DRBr,home_DRtg,home_FG,home_FG%,home_FGA,home_FIC,home_FT,home_FT%,home_FT/FGA,home_FTA,home_FTAr,home_FTr,home_HOB,home_ORB,home_ORB%,home_ORBr,home_ORtg,home_PF,home_PTS,home_STL,home_STL%,home_STL/TOV,home_TOV,home_TOV%,home_TRB,home_TRB%,home_TS%,home_TSA,home_USG%,home_eFG%,rating
228,9.0,32.0,0.5423728813559321,59.0,0.756410256410256,6.0,0.31578947368421,19.0,0.24358974358974303,22.0,57.9,1.4666666666666661,10.0,13.7,36.0,78.3,0.75,105.0,38.0,0.48717948717948706,78.0,83.875,22.0,0.956521739130434,0.28205128205128205,23.0,0.29487179487179405,0.295,1.5789473684210522,12.0,34.3,0.25,115.0,22.0,104.0,2.0,2.2,0.133333333333333,15.0,14.5,48.0,59.3,0.5901044030866991,88.12,100.0,0.525641025641025,20150105BOS,-9.0,29.0,0.39726027397260205,73.0,0.802197802197802,7.0,0.388888888888888,18.0,0.19780219780219702,22.0,61.1,3.666666666666666,7.0,11.9,23.0,65.7,0.696969696969697,115.0,36.0,0.39560439560439503,91.0,64.875,16.0,0.695652173913043,0.175824175824175,23.0,0.252747252747252,0.253,1.6111111111111112,10.0,21.7,0.30303030303030304,105.0,23.0,95.0,8.0,8.8,1.333333333333333,6.0,5.6,33.0,40.7,0.46973892405063206,101.12,100.0,0.434065934065934,1
229,12.0,36.0,0.5714285714285711,63.0,0.707865168539325,9.0,0.34615384615384603,26.0,0.29213483146067404,28.0,62.2,4.0,1.0,1.7000000000000002,29.0,74.4,0.69047619047619,114.8,45.0,0.505617977528089,89.0,93.875,17.0,0.7391304347826081,0.191011235955056,23.0,0.258426966292134,0.258,1.622222222222222,13.0,30.2,0.30952380952380903,128.0,21.0,116.0,7.0,7.7,1.0,7.0,6.6,42.0,51.2,0.5851493139628731,99.12,100.0,0.556179775280898,20150330CHO,-12.0,33.0,0.559322033898305,59.0,0.6941176470588231,7.0,0.269230769230769,26.0,0.30588235294117605,20.0,50.0,2.0,6.0,9.5,30.0,69.8,0.75,128.0,40.0,0.47058823529411703,85.0,76.125,17.0,0.894736842105263,0.2,19.0,0.223529411764705,0.224,1.5,10.0,25.6,0.25,114.8,17.0,104.0,3.0,3.3,0.30000000000000004,10.0,9.7,40.0,48.8,0.556983718937446,93.36,100.0,0.511764705882352,3
230,10.0,37.0,0.5068493150684931,73.0,0.839080459770114,3.0,0.21428571428571402,14.0,0.160919540229885,27.0,67.5,2.454545454545454,5.0,9.1,38.0,88.4,0.8085106382978721,98.1,40.0,0.45977011494252806,87.0,86.875,23.0,0.7931034482758621,0.26436781609195403,29.0,0.33333333333333304,0.333,1.675,9.0,20.9,0.19148936170212702,108.3,19.0,106.0,8.0,8.2,0.7272727272727271,11.0,9.9,47.0,54.7,0.531275060144346,99.76,100.0,0.47701149425287304,20150116ORL,-10.0,27.0,0.49090909090909,55.0,0.696202531645569,9.0,0.375,24.0,0.30379746835443,22.0,61.1,1.4666666666666661,4.0,5.5,34.0,79.1,0.871794871794871,108.3,36.0,0.45569620253164506,79.0,64.75,15.0,0.75,0.18987341772151903,20.0,0.253164556962025,0.253,1.6111111111111112,5.0,11.6,0.128205128205128,98.1,22.0,96.0,5.0,5.1,0.33333333333333304,15.0,14.6,39.0,45.3,0.546697038724373,87.8,100.0,0.512658227848101,3
231,2.0,24.0,0.48,50.0,0.6666666666666661,5.0,0.2,25.0,0.33333333333333304,16.0,55.2,1.066666666666666,6.0,8.8,38.0,77.6,0.8636363636363631,93.7,29.0,0.38666666666666605,75.0,58.25,23.0,0.958333333333333,0.30666666666666603,24.0,0.32,0.32,1.551724137931034,6.0,17.1,0.13636363636363602,95.9,16.0,86.0,4.0,4.5,0.266666666666666,15.0,14.9,44.0,52.4,0.5025712949976621,85.56,100.0,0.42,20150510CHI,-2.0,23.0,0.338235294117647,68.0,0.764044943820224,9.0,0.42857142857142805,21.0,0.23595505617977502,12.0,37.5,1.5,6.0,12.0,29.0,82.9,0.725,95.9,32.0,0.359550561797752,89.0,53.0,11.0,0.9166666666666661,0.12359550561797701,12.0,0.13483146067415702,0.135,1.375,11.0,22.4,0.275,93.7,19.0,84.0,7.0,7.8,0.875,8.0,7.8,40.0,47.6,0.44548154433602005,94.28,100.0,0.410112359550561,1
232,-20.0,28.0,0.459016393442622,61.0,0.7625000000000001,3.0,0.157894736842105,19.0,0.23750000000000002,18.0,58.1,0.8571428571428571,3.0,4.8,27.0,73.0,0.658536585365853,112.1,31.0,0.3875,80.0,44.5,22.0,0.7333333333333331,0.275,30.0,0.375,0.375,1.580645161290322,14.0,30.4,0.34146341463414603,91.2,29.0,87.0,9.0,9.4,0.42857142857142805,21.0,18.4,41.0,49.4,0.46673819742489203,93.2,100.0,0.40625000000000006,20150312WAS,20.0,35.0,0.555555555555555,63.0,0.7875000000000001,5.0,0.29411764705882304,17.0,0.21250000000000002,25.0,62.5,1.923076923076923,5.0,8.2,32.0,69.6,0.7619047619047611,91.2,40.0,0.5,80.0,85.375,22.0,0.7096774193548381,0.275,31.0,0.3875,0.388,1.625,10.0,27.0,0.23809523809523803,112.1,24.0,107.0,11.0,11.5,0.846153846153846,13.0,12.2,42.0,50.6,0.5713370354549331,93.64,100.0,0.53125,1
233,4.0,34.0,0.641509433962264,53.0,0.828125,4.0,0.36363636363636304,11.0,0.171875,21.0,55.3,0.875,7.0,10.1,37.0,69.8,0.8604651162790691,104.1,38.0,0.59375,64.0,74.875,21.0,0.7241379310344821,0.328125,29.0,0.453125,0.453,1.5526315789473681,6.0,24.0,0.13953488372093,108.4,24.0,101.0,7.0,7.5,0.291666666666666,24.0,23.8,43.0,55.1,0.6578947368421051,76.76,100.0,0.625,20150228MIN,-4.0,27.0,0.39130434782608703,69.0,0.7840909090909091,7.0,0.36842105263157804,19.0,0.21590909090909002,22.0,64.7,1.833333333333333,1.0,1.9,19.0,76.0,0.542857142857142,108.4,34.0,0.386363636363636,88.0,63.125,22.0,0.8148148148148141,0.25,27.0,0.30681818181818105,0.307,1.647058823529411,16.0,30.2,0.457142857142857,104.1,22.0,97.0,12.0,12.9,1.0,12.0,10.7,35.0,44.9,0.48558269923908604,99.88,100.0,0.42613636363636304,2
234,-36.0,23.0,0.42592592592592504,54.0,0.683544303797468,9.0,0.36,25.0,0.316455696202531,17.0,53.1,0.8095238095238091,1.0,2.1,30.0,76.9,0.6666666666666661,134.6,32.0,0.40506329113924006,79.0,54.0,18.0,0.6923076923076921,0.22784810126582203,26.0,0.329113924050632,0.329,1.53125,15.0,30.6,0.33333333333333304,96.4,19.0,91.0,7.0,7.4,0.33333333333333304,21.0,18.8,45.0,51.1,0.5030959752321981,90.44,100.0,0.46202531645569606,20150103LAC,36.0,31.0,0.645833333333333,48.0,0.5647058823529411,15.0,0.40540540540540504,37.0,0.43529411764705805,33.0,71.7,4.125,3.0,5.6,34.0,69.4,0.7906976744186041,96.4,46.0,0.541176470588235,85.0,119.5,20.0,0.769230769230769,0.23529411764705802,26.0,0.30588235294117605,0.306,1.7173913043478262,9.0,23.1,0.20930232558139503,134.6,19.0,127.0,13.0,13.8,1.625,8.0,7.7,43.0,48.9,0.658440481128162,96.44,100.0,0.629411764705882,2
235,-6.0,24.0,0.35820895522388,67.0,0.788235294117647,10.0,0.555555555555555,18.0,0.21176470588235202,21.0,61.8,1.5,4.0,6.6,24.0,68.6,0.7272727272727271,103.1,34.0,0.4,85.0,65.375,13.0,1.0,0.15294117647058803,13.0,0.15294117647058803,0.153,1.617647058823529,9.0,18.4,0.27272727272727204,96.7,18.0,91.0,14.0,14.9,1.0,14.0,13.4,33.0,39.3,0.501543209876543,90.72,100.0,0.458823529411764,20150311MIL,6.0,31.0,0.5081967213114751,61.0,0.7721518987341771,8.0,0.44444444444444403,18.0,0.22784810126582203,30.0,76.9,1.363636363636363,7.0,10.4,40.0,81.6,0.7843137254901961,96.7,39.0,0.49367088607594906,79.0,86.25,11.0,0.6875,0.139240506329113,16.0,0.20253164556962003,0.203,1.7692307692307692,11.0,31.4,0.21568627450980302,103.1,17.0,97.0,7.0,7.4,0.318181818181818,22.0,20.4,51.0,60.7,0.56369130636913,86.04,100.0,0.544303797468354,4
236,-11.0,30.0,0.47619047619047605,63.0,0.7241379310344821,9.0,0.375,24.0,0.275862068965517,26.0,66.7,3.25,5.0,10.2,26.0,68.4,0.7428571428571421,125.7,39.0,0.448275862068965,87.0,77.5,15.0,0.833333333333333,0.172413793103448,18.0,0.206896551724137,0.20700000000000002,1.666666666666666,9.0,21.4,0.257142857142857,113.5,20.0,102.0,6.0,6.7,0.75,8.0,7.8,35.0,43.8,0.537294563843236,94.92,100.0,0.5,20150128ATL,11.0,26.0,0.530612244897959,49.0,0.5975609756097561,12.0,0.36363636363636304,33.0,0.40243902439024304,29.0,76.3,2.636363636363636,4.0,6.3,33.0,78.6,0.7333333333333331,113.5,38.0,0.46341463414634104,82.0,95.5,25.0,0.9615384615384611,0.304878048780487,26.0,0.31707317073170704,0.317,1.763157894736842,12.0,31.6,0.266666666666666,125.7,18.0,113.0,4.0,4.5,0.36363636363636304,11.0,10.5,45.0,56.3,0.6046660958904111,93.44,100.0,0.536585365853658,4
237,-21.0,28.0,0.417910447761194,67.0,0.7976190476190471,4.0,0.23529411764705802,17.0,0.20238095238095202,24.0,75.0,3.428571428571428,2.0,4.2,33.0,86.8,0.8250000000000001,108.2,32.0,0.38095238095238004,84.0,56.625,10.0,0.6666666666666661,0.11904761904761901,15.0,0.17857142857142802,0.179,1.75,7.0,13.5,0.17500000000000002,85.2,19.0,78.0,6.0,6.6,0.8571428571428571,7.0,7.2,40.0,44.4,0.43046357615894004,90.6,100.0,0.40476190476190405,20141231LAC,21.0,21.0,0.4375,48.0,0.585365853658536,15.0,0.44117647058823506,34.0,0.414634146341463,28.0,77.8,2.8,3.0,4.5,45.0,86.5,0.9,85.2,36.0,0.43902439024390205,82.0,89.25,12.0,0.6000000000000001,0.146341463414634,20.0,0.24390243902439002,0.244,1.777777777777777,5.0,13.2,0.1,108.2,13.0,99.0,6.0,6.6,0.6000000000000001,10.0,9.9,50.0,55.6,0.5451541850220261,90.8,100.0,0.530487804878048,1
238,15.0,38.0,0.49350649350649306,77.0,0.83695652173913,8.0,0.533333333333333,15.0,0.163043478260869,20.0,43.5,1.428571428571428,5.0,9.4,35.0,89.7,0.7142857142857141,99.3,46.0,0.5,92.0,92.25,17.0,0.708333333333333,0.18478260869565202,24.0,0.260869565217391,0.261,1.434782608695652,14.0,30.4,0.28571428571428503,113.9,16.0,117.0,10.0,9.7,0.7142857142857141,14.0,12.0,49.0,57.6,0.570397815912636,102.56,100.0,0.5434782608695651,20150321HOU,-15.0,31.0,0.584905660377358,53.0,0.60919540229885,10.0,0.29411764705882304,34.0,0.390804597701149,28.0,68.3,1.555555555555555,5.0,6.5,32.0,69.6,0.8888888888888881,113.9,41.0,0.47126436781609105,87.0,71.75,10.0,0.833333333333333,0.11494252873563202,12.0,0.137931034482758,0.138,1.682926829268292,4.0,10.3,0.11111111111111101,99.3,21.0,102.0,7.0,6.8,0.388888888888888,18.0,16.3,36.0,42.4,0.552665799739921,92.28,100.0,0.5287356321839081,5
239,-7.0,33.0,0.515625,64.0,0.703296703296703,11.0,0.40740740740740705,27.0,0.29670329670329604,22.0,50.0,2.2,2.0,4.1,26.0,74.3,0.6666666666666661,128.2,44.0,0.483516483516483,91.0,75.0,15.0,0.6818181818181811,0.164835164835164,22.0,0.241758241758241,0.242,1.5,13.0,29.5,0.33333333333333304,120.8,30.0,114.0,6.0,6.4,0.6000000000000001,10.0,9.0,39.0,49.4,0.566150178784267,100.68,100.0,0.543956043956043,20150412HOU,7.0,30.0,0.612244897959183,49.0,0.671232876712328,9.0,0.375,24.0,0.32876712328767105,16.0,41.0,1.4545454545454541,6.0,9.4,31.0,70.5,0.775,120.8,39.0,0.534246575342465,73.0,88.5,34.0,0.708333333333333,0.46575342465753405,48.0,0.6575342465753421,0.658,1.4102564102564101,9.0,25.7,0.225,128.2,18.0,121.0,6.0,6.4,0.5454545454545451,11.0,10.5,40.0,50.6,0.642796430089247,94.12,100.0,0.595890410958904,5
240,-7.0,29.0,0.38666666666666605,75.0,0.7352941176470581,8.0,0.296296296296296,27.0,0.264705882352941,20.0,54.1,1.818181818181818,7.0,11.1,39.0,83.0,0.7090909090909091,103.5,37.0,0.362745098039215,102.0,71.375,20.0,0.689655172413793,0.19607843137254902,29.0,0.284313725490196,0.28400000000000003,1.54054054054054,16.0,28.1,0.29090909090909,96.8,23.0,102.0,7.0,6.6,0.636363636363636,11.0,8.7,55.0,52.9,0.444405716277448,114.76,100.0,0.401960784313725,20141203BOS,7.0,24.0,0.38095238095238004,63.0,0.6774193548387091,13.0,0.433333333333333,30.0,0.32258064516129004,28.0,75.7,2.333333333333333,6.0,8.0,41.0,71.9,0.8367346938775511,96.8,37.0,0.39784946236559104,93.0,87.375,22.0,0.8148148148148141,0.23655913978494603,27.0,0.29032258064516103,0.29,1.7567567567567561,8.0,17.0,0.16326530612244802,103.5,21.0,109.0,8.0,7.6,0.6666666666666661,12.0,10.3,49.0,47.1,0.519641495041952,104.88,100.0,0.46774193548387005,13
241,-7.0,26.0,0.426229508196721,61.0,0.7349397590361441,9.0,0.409090909090909,22.0,0.265060240963855,24.0,68.6,1.714285714285714,5.0,9.6,34.0,77.3,0.772727272727272,108.7,35.0,0.42168674698795106,83.0,71.875,20.0,0.8,0.24096385542168602,25.0,0.301204819277108,0.301,1.685714285714285,10.0,21.3,0.22727272727272702,101.6,28.0,99.0,8.0,8.2,0.5714285714285711,14.0,13.0,44.0,48.4,0.526595744680851,94.0,100.0,0.475903614457831,20150418GSW,7.0,26.0,0.5,52.0,0.641975308641975,11.0,0.379310344827586,29.0,0.358024691358024,24.0,64.9,1.6,6.0,9.8,37.0,78.7,0.7872340425531911,101.6,37.0,0.45679012345679004,81.0,85.75,21.0,0.617647058823529,0.259259259259259,34.0,0.419753086419753,0.42,1.648648648648648,10.0,22.7,0.212765957446808,108.7,21.0,106.0,11.0,11.3,0.7333333333333331,15.0,13.5,47.0,51.6,0.552313463943309,95.96000000000001,100.0,0.524691358024691,2
242,2.0,36.0,0.521739130434782,69.0,0.8518518518518511,5.0,0.416666666666666,12.0,0.148148148148148,26.0,63.4,2.8888888888888893,5.0,7.2,33.0,80.5,0.8048780487804871,104.2,41.0,0.5061728395061721,81.0,80.125,4.0,0.44444444444444403,0.049382716049382006,9.0,0.11111111111111101,0.111,1.634146341463414,8.0,20.5,0.195121951219512,106.5,13.0,91.0,5.0,5.9,0.555555555555555,9.0,9.6,41.0,51.3,0.5355461393596981,84.96,100.0,0.5370370370370371,20141210ORL,-2.0,31.0,0.44927536231884,69.0,0.8214285714285711,7.0,0.46666666666666606,15.0,0.17857142857142802,13.0,34.2,1.625,7.0,10.1,31.0,79.5,0.794871794871794,106.5,38.0,0.45238095238095205,84.0,66.875,6.0,0.6666666666666661,0.07142857142857101,9.0,0.10714285714285701,0.107,1.342105263157894,8.0,19.5,0.205128205128205,104.2,12.0,89.0,7.0,8.2,0.875,8.0,8.3,39.0,48.8,0.505911778080945,87.96,100.0,0.494047619047619,0
243,6.0,27.0,0.5,54.0,0.642857142857142,8.0,0.266666666666666,30.0,0.35714285714285704,22.0,62.9,1.375,4.0,6.1,38.0,73.1,0.76,92.6,35.0,0.416666666666666,84.0,70.0,15.0,0.75,0.17857142857142802,20.0,0.23809523809523803,0.23800000000000002,1.6285714285714281,12.0,26.1,0.24,99.0,18.0,93.0,6.0,6.4,0.375,16.0,14.7,50.0,51.0,0.501077586206896,92.8,100.0,0.464285714285714,20150130BOS,-6.0,25.0,0.378787878787878,66.0,0.7333333333333331,7.0,0.291666666666666,24.0,0.266666666666666,14.0,43.8,1.272727272727272,5.0,9.3,34.0,73.9,0.708333333333333,99.0,32.0,0.355555555555555,90.0,54.875,16.0,0.695652173913043,0.177777777777777,23.0,0.25555555555555504,0.256,1.4375,14.0,26.9,0.291666666666666,92.6,23.0,87.0,8.0,8.5,0.7272727272727271,11.0,9.9,48.0,49.0,0.43447862564922,100.12,100.0,0.39444444444444404,1
244,7.0,26.0,0.464285714285714,56.0,0.6292134831460671,14.0,0.42424242424242403,33.0,0.37078651685393205,25.0,62.5,1.5625,6.0,7.2,38.0,69.1,0.76,103.4,40.0,0.44943820224719105,89.0,93.75,19.0,0.7916666666666661,0.213483146067415,24.0,0.26966292134831404,0.27,1.625,12.0,26.7,0.24,110.2,20.0,113.0,11.0,10.7,0.6875,16.0,13.8,50.0,50.0,0.567496986741663,99.56,100.0,0.5280898876404491,20150423MIL,-7.0,37.0,0.44578313253012003,83.0,0.8137254901960781,6.0,0.31578947368421,19.0,0.18627450980392102,24.0,55.8,2.0,7.0,12.5,33.0,73.3,0.66,110.2,43.0,0.42156862745098006,102.0,81.875,14.0,0.56,0.13725490196078402,25.0,0.24509803921568601,0.245,1.558139534883721,17.0,30.9,0.34,103.4,20.0,106.0,11.0,10.7,0.9166666666666661,12.0,9.6,50.0,50.0,0.46902654867256605,113.0,100.0,0.45098039215686203,23
245,18.0,44.0,0.536585365853658,82.0,0.8817204301075261,0.0,0.0,11.0,0.11827956989247301,32.0,72.7,3.2,11.0,16.2,47.0,85.5,0.824561403508771,84.1,44.0,0.47311827956989205,93.0,104.125,16.0,0.64,0.17204301075268802,25.0,0.26881720430107503,0.269,1.727272727272727,10.0,21.7,0.175438596491228,101.8,18.0,104.0,10.0,9.8,1.0,10.0,8.8,57.0,56.4,0.5,104.0,100.0,0.47311827956989205,20150131DEN,-18.0,28.0,0.41176470588235203,68.0,0.7391304347826081,5.0,0.208333333333333,24.0,0.260869565217391,21.0,63.6,1.75,8.0,9.8,36.0,78.3,0.818181818181818,101.8,33.0,0.358695652173913,92.0,54.0,15.0,0.75,0.163043478260869,20.0,0.21739130434782603,0.217,1.636363636363636,8.0,14.5,0.18181818181818102,84.1,19.0,86.0,2.0,2.0,0.16666666666666602,12.0,10.6,44.0,43.6,0.426587301587301,100.8,100.0,0.385869565217391,0
246,-14.0,22.0,0.34375000000000006,64.0,0.8,8.0,0.5,16.0,0.2,12.0,40.0,1.5,9.0,12.5,29.0,59.2,0.725,121.1,30.0,0.375,80.0,64.75,26.0,0.8125,0.325,32.0,0.4,0.4,1.4,11.0,24.4,0.275,105.4,16.0,94.0,5.0,5.6,0.625,8.0,7.8,40.0,42.6,0.49957482993197205,94.08,100.0,0.425,20150119CLE,14.0,33.0,0.45833333333333304,72.0,0.8,8.0,0.44444444444444403,18.0,0.2,20.0,48.8,1.666666666666666,4.0,6.3,34.0,75.6,0.6296296296296291,105.4,41.0,0.45555555555555505,90.0,84.125,18.0,0.72,0.2,25.0,0.277777777777777,0.278,1.48780487804878,20.0,40.8,0.37037037037037,121.1,19.0,108.0,5.0,5.6,0.416666666666666,12.0,10.6,54.0,57.4,0.534653465346534,101.0,100.0,0.5,0
247,-11.0,21.0,0.36206896551724105,58.0,0.7435897435897431,6.0,0.30000000000000004,20.0,0.256410256410256,15.0,55.6,0.8823529411764701,4.0,5.0,35.0,63.6,0.7446808510638291,97.4,27.0,0.34615384615384603,78.0,44.5,14.0,0.777777777777777,0.17948717948717902,18.0,0.23076923076923,0.231,1.555555555555555,12.0,26.1,0.25531914893617,84.8,19.0,74.0,5.0,5.7,0.29411764705882304,17.0,16.5,47.0,46.5,0.430633147113594,85.92,100.0,0.384615384615384,20150131MEM,11.0,31.0,0.3875,80.0,0.8791208791208791,3.0,0.27272727272727204,11.0,0.12087912087912,22.0,64.7,2.0,5.0,8.6,34.0,73.9,0.6296296296296291,84.8,34.0,0.373626373626373,91.0,73.875,14.0,0.8235294117647051,0.15384615384615302,17.0,0.186813186813186,0.187,1.647058823529411,20.0,36.4,0.37037037037037,97.4,18.0,85.0,11.0,12.6,1.0,11.0,10.0,54.0,53.5,0.431559707554833,98.48,100.0,0.39010989010989006,2
248,-3.0,24.0,0.375,64.0,0.7901234567901231,6.0,0.35294117647058804,17.0,0.209876543209876,12.0,40.0,1.0,1.0,1.6,29.0,70.7,0.69047619047619,98.7,30.0,0.37037037037037,81.0,48.125,14.0,0.6666666666666661,0.17283950617283902,21.0,0.259259259259259,0.259,1.4,13.0,27.7,0.30952380952380903,95.1,14.0,80.0,8.0,9.5,0.6666666666666661,12.0,11.7,42.0,47.7,0.44326241134751704,90.24,100.0,0.40740740740740705,20141129WAS,3.0,30.0,0.46875000000000006,64.0,0.842105263157894,5.0,0.416666666666666,12.0,0.157894736842105,21.0,60.0,1.5,9.0,14.1,34.0,72.3,0.7391304347826081,95.1,35.0,0.46052631578947306,76.0,75.0,8.0,0.6666666666666661,0.105263157894736,12.0,0.157894736842105,0.158,1.6,12.0,29.3,0.260869565217391,98.7,18.0,83.0,9.0,10.7,0.642857142857142,14.0,14.7,46.0,52.3,0.510580708661417,81.28,100.0,0.49342105263157804,1
249,2.0,38.0,0.59375,64.0,0.744186046511627,5.0,0.22727272727272702,22.0,0.255813953488372,26.0,60.5,2.166666666666666,5.0,8.2,33.0,82.5,0.8918918918918911,105.6,43.0,0.5,86.0,79.375,14.0,0.8235294117647051,0.162790697674418,17.0,0.19767441860465101,0.198,1.604651162790697,4.0,10.5,0.108108108108108,107.7,19.0,105.0,7.0,7.2,0.583333333333333,12.0,11.4,37.0,47.4,0.561617458279845,93.48,100.0,0.5290697674418601,20141202DEN,-2.0,34.0,0.557377049180327,61.0,0.7530864197530861,7.0,0.35000000000000003,20.0,0.246913580246913,21.0,51.2,1.5,2.0,3.1,34.0,89.5,0.829268292682926,107.7,41.0,0.5061728395061721,81.0,75.125,14.0,0.7368421052631571,0.17283950617283902,19.0,0.23456790123456703,0.23500000000000001,1.512195121951219,7.0,17.5,0.17073170731707302,105.6,19.0,103.0,8.0,8.2,0.5714285714285711,14.0,13.5,41.0,52.6,0.576320501342882,89.36,100.0,0.549382716049382,2
250,13.0,36.0,0.529411764705882,68.0,0.7311827956989241,10.0,0.4,25.0,0.26881720430107503,28.0,60.9,3.5,1.0,2.0,28.0,96.6,0.777777777777777,103.2,46.0,0.49462365591397806,93.0,87.125,11.0,0.7333333333333331,0.11827956989247301,15.0,0.16129032258064502,0.161,1.608695652173913,8.0,17.8,0.22222222222222202,116.6,19.0,113.0,9.0,9.3,1.125,8.0,7.4,36.0,48.6,0.56726907630522,99.6,100.0,0.5483870967741931,20141111GSW,-13.0,31.0,0.62,50.0,0.7142857142857141,7.0,0.35000000000000003,20.0,0.28571428571428503,23.0,60.5,1.210526315789473,4.0,5.9,37.0,82.2,0.973684210526315,116.6,38.0,0.542857142857142,70.0,73.75,17.0,0.85,0.24285714285714202,20.0,0.28571428571428503,0.28600000000000003,1.6052631578947372,1.0,3.4,0.026315789473684,103.2,16.0,100.0,5.0,5.2,0.26315789473684204,19.0,19.4,38.0,51.4,0.634517766497461,78.8,100.0,0.5928571428571421,4
251,15.0,31.0,0.5,62.0,0.775,8.0,0.44444444444444403,18.0,0.225,26.0,66.7,2.166666666666666,4.0,6.1,31.0,67.4,0.7560975609756091,93.9,39.0,0.48750000000000004,80.0,77.625,12.0,0.631578947368421,0.15,19.0,0.23750000000000002,0.23800000000000002,1.666666666666666,10.0,26.3,0.24390243902439002,110.8,25.0,98.0,8.0,9.0,0.6666666666666661,12.0,12.0,41.0,48.8,0.554549569941149,88.36,100.0,0.5375,20141104NYK,-15.0,22.0,0.33333333333333304,66.0,0.8148148148148141,8.0,0.533333333333333,15.0,0.185185185185185,16.0,53.3,0.8888888888888881,4.0,6.5,28.0,73.7,0.651162790697674,110.8,30.0,0.37037037037037,81.0,46.625,15.0,0.7894736842105261,0.185185185185185,19.0,0.23456790123456703,0.23500000000000001,1.533333333333333,15.0,32.6,0.34883720930232504,93.9,23.0,83.0,5.0,5.7,0.277777777777777,18.0,16.8,43.0,51.2,0.46441360787824504,89.36,100.0,0.419753086419753,2
252,4.0,29.0,0.46774193548387005,62.0,0.794871794871794,9.0,0.5625,16.0,0.205128205128205,22.0,57.9,1.047619047619047,5.0,7.8,32.0,78.0,0.6808510638297871,109.0,38.0,0.48717948717948706,78.0,80.0,17.0,0.85,0.217948717948717,20.0,0.256410256410256,0.256,1.5789473684210522,15.0,41.7,0.319148936170212,113.5,18.0,102.0,8.0,8.9,0.38095238095238004,21.0,19.5,47.0,61.0,0.587557603686636,86.8,100.0,0.544871794871794,20150123DAL,-4.0,31.0,0.484375,64.0,0.780487804878048,6.0,0.33333333333333304,18.0,0.21951219512195103,16.0,43.2,1.333333333333333,8.0,12.9,21.0,58.3,0.7000000000000001,113.5,37.0,0.451219512195121,82.0,70.5,18.0,1.0,0.21951219512195103,18.0,0.21951219512195103,0.22,1.432432432432432,9.0,22.0,0.30000000000000004,109.0,16.0,98.0,12.0,13.3,1.0,12.0,11.8,30.0,39.0,0.544928825622775,89.92,100.0,0.48780487804878003,2
253,12.0,31.0,0.49206349206349204,63.0,0.75,6.0,0.28571428571428503,21.0,0.25,15.0,40.5,1.666666666666666,9.0,14.1,29.0,78.4,0.7435897435897431,97.4,37.0,0.44047619047619,84.0,69.25,20.0,0.833333333333333,0.23809523809523803,24.0,0.28571428571428503,0.28600000000000003,1.405405405405405,10.0,22.2,0.256410256410256,110.6,23.0,100.0,6.0,6.6,0.6666666666666661,9.0,8.7,39.0,47.6,0.5287648054145511,94.56,100.0,0.47619047619047605,20150413MIN,-12.0,27.0,0.421875,64.0,0.82051282051282,4.0,0.28571428571428503,14.0,0.17948717948717902,19.0,61.3,1.727272727272727,10.0,15.9,35.0,77.8,0.813953488372093,110.6,31.0,0.397435897435897,78.0,61.25,22.0,0.785714285714285,0.28205128205128205,28.0,0.35897435897435903,0.359,1.612903225806451,8.0,21.6,0.186046511627906,97.4,22.0,88.0,1.0,1.1,0.09090909090909001,11.0,10.9,43.0,52.4,0.48715677590788303,90.32,100.0,0.423076923076923,2
254,9.0,35.0,0.538461538461538,65.0,0.7471264367816091,9.0,0.409090909090909,22.0,0.25287356321839,24.0,54.5,2.0,5.0,8.2,37.0,90.2,0.8222222222222221,106.4,44.0,0.505747126436781,87.0,99.0,19.0,0.7916666666666661,0.21839080459770102,24.0,0.275862068965517,0.276,1.545454545454545,8.0,20.5,0.177777777777777,115.4,15.0,116.0,12.0,11.9,1.0,12.0,11.0,45.0,56.3,0.5945059450594501,97.56,100.0,0.557471264367816,20141228LAL,-9.0,30.0,0.491803278688524,61.0,0.7530864197530861,12.0,0.6000000000000001,20.0,0.246913580246913,22.0,52.4,1.294117647058823,6.0,9.2,31.0,79.5,0.8857142857142851,115.4,42.0,0.518518518518518,81.0,75.5,11.0,0.55,0.13580246913580202,20.0,0.246913580246913,0.247,1.523809523809523,4.0,9.8,0.114285714285714,106.4,19.0,107.0,8.0,8.0,0.47058823529411703,17.0,15.9,35.0,43.8,0.5957683741648101,89.8,100.0,0.592592592592592,3
